word,percent_known,freq,trial_order,rt,accuracy
misionero,99.5842,4.516322,96,884,1.0
farmacéutica,98.97260274,4.516322,12,752,1.0
carlista,74.75728155,4.516322,81,660,1.0
dinosaurio,99.68944099,4.509824,87,694,1.0
debilitar,100.0,4.509824,65,563,1.0
recomendar,99.00332,4.509824,50,819,1.0
tonta,98.82353,4.509824,45,685,1.0
diverso,99.375,4.506575,63,542,1.0
malaria,95.47038328,4.506575,81,8322,0.0
ártico,99.34210526,4.506575,29,547,1.0
sonriente,100.0,4.503326,17,659,1.0
gamma,77.21893491,4.503326,89,1882,0.0
internado,99.41291585,4.503326,74,569,1.0
pegar,99.40476,4.500076,86,1950,1.0
bruta,98.95470383,4.500076,45,895,1.0
peregrino,99.28058,4.500076,16,797,1.0
reformista,97.37991,4.496827,86,510,1.0
veredicto,96.73913,4.493578,87,938,1.0
omisión,99.3921,4.490329,63,853,1.0
trescientos,98.35526,4.490329,69,705,1.0
improbable,99.13043478,4.490329,81,548,1.0
consejera,99.71014493,4.490329,40,700,1.0
despecho,99.7983871,4.490329,57,1972,1.0
erudito,96.6728281,4.4870800000000015,32,677,1.0
maza,88.0137,4.4870800000000015,55,1338,1.0
sobrecarga,99.36909,4.4870800000000015,78,899,1.0
silueta,98.89706,4.483831,79,719,1.0
vid,87.54325,4.483831,83,1566,0.0
estanque,99.30313589,4.483831,60,702,1.0
glorioso,99.66329966,4.480582,69,764,1.0
plantel,86.82432,4.480582,63,650,1.0
gilbert,36.33440514,4.480582,67,738,0.0
latente,97.45042493,4.477332,55,685,1.0
arcángel,97.73584906,4.477332,0,2916,1.0
nuca,96.50146,4.477332,6,834,1.0
pastel,99.33333,4.477332,53,826,1.0
galope,95.83333333,4.474083,11,764,1.0
sosiego,95.67901,4.474083,66,500,1.0
retornar,97.74648,4.474083,12,863,1.0
manufactura,97.34219,4.467585,4,789,1.0
explícito,98.6970684,4.467585,5,824,1.0
entredicho,97.34345351,4.464336,98,951,1.0
infarto,100.0,4.464336,23,803,1.0
aria,81.95266272,4.464336,75,744,1.0
fracasar,99.66101695,4.461087,15,546,1.0
accidental,98.78787879,4.4578370000000005,95,753,1.0
trasvase,67.88991,4.4578370000000005,5,1154,1.0
dopaje,97.36842105,4.4578370000000005,87,877,0.0
irracional,98.54545455,4.451339,64,537,1.0
deformación,99.09090909,4.451339,25,844,1.0
secano,66.66667,4.4480900000000005,12,1728,1.0
rambla,78.61446,4.4480900000000005,39,918,1.0
insulto,99.10447761,4.4480900000000005,5,868,1.0
cabellera,100.0,4.4480900000000005,73,752,1.0
acreditado,98.68852459,4.4480900000000005,2,987,1.0
gitana,98.30508475,4.444841,54,875,1.0
milla,97.11538,4.444841,72,672,1.0
carril,99.15014164,4.441592,62,682,1.0
descifrar,98.86363636,4.438343,13,1168,1.0
diestro,99.78448276,4.438343,69,913,1.0
aragonesa,84.75177305,4.438343,3,812,1.0
compadre,98.08917197,4.435093,83,759,1.0
adrián,91.45907473,4.431844,48,843,1.0
pesimismo,99.03846,4.431844,68,794,1.0
caucho,96.85534591,4.431844,90,871,1.0
póstumo,93.23077,4.431844,95,547,1.0
litro,99.02597403,4.431844,65,844,1.0
levantada,98.82352941,4.428595,83,1105,1.0
óptico,100.0,4.428595,47,738,1.0
consumido,98.95833333,4.428595,76,598,1.0
brujería,100.0,4.428595,88,842,1.0
agresividad,98.78787879,4.428595,93,1271,1.0
escisión,77.77777778,4.422097,72,1941,0.0
maleta,99.42196532,4.422097,66,558,1.0
almorzar,99.65753425,4.422097,46,2190,1.0
violar,99.20635,4.422097,6,779,1.0
licitación,94.4,4.4188480000000006,39,1512,1.0
desleal,96.5583174,4.4155989999999985,70,695,1.0
moratoria,88.16327,4.4155989999999985,31,1979,0.0
racionalidad,97.39414,4.412349,70,821,1.0
novillo,94.85294,4.412349,45,580,1.0
álgebra,98.04560261,4.412349,5,860,1.0
persistencia,99.64158,4.4091,7,975,1.0
aclaración,99.6763754,4.405851,13,4692,1.0
carente,97.42857143,4.405851,13,918,1.0
mancomunidad,88.4984,4.405851,62,125,1.0
litigio,93.67588933,4.405851,41,1041,1.0
esgrima,96.67590028,4.405851,72,844,0.0
afortunado,99.40828402,4.402602,49,1911,1.0
tenue,95.83333,4.396104,23,742,1.0
nerón,79.12773,4.396104,81,1494,1.0
combinada,99.36305732,4.392854,38,677,1.0
albedrío,94.81481481,4.392854,20,1522,1.0
preste,69.34866,4.389605,18,1398,0.0
tocante,87.2549,4.386356,73,724,1.0
imparcial,99.79550102,4.386356,89,764,1.0
enunciado,98.51190476,4.383107,89,585,1.0
pipa,98.31224,4.3798580000000005,98,707,1.0
omega,97.95222,4.3798580000000005,40,1667,1.0
argelino,93.75,4.376608999999998,1,1116,1.0
pulgar,98.46743,4.376608999999998,41,769,1.0
atajar,96.875,4.37336,16,794,1.0
modernizar,99.23077,4.37336,37,665,1.0
ecuatoriana,97.89473684,4.37336,13,785,1.0
necrópolis,92.48555,4.37011,69,559,1.0
preferir,98.74608,4.366861,48,694,1.0
celoso,99.43342776,4.366861,4,710,1.0
abono,99.73262032,4.366861,24,842,1.0
quietud,95.22184,4.360363,82,740,1.0
atrapar,99.13294798,4.360363,40,528,1.0
forzoso,97.83950617,4.360363,44,1069,1.0
blindaje,98.62068966,4.360363,92,645,1.0
armónica,98.82697947,4.357114,21,902,1.0
quemada,99.36508,4.353865,74,763,1.0
llosa,28.07017544,4.353865,73,1586,0.0
apostar,98.77300613,4.350615,46,601,1.0
devenir,89.49275362,4.350615,85,799,1.0
acometer,94.26751592,4.347366,49,1501,1.0
especificar,98.79154079,4.344117,83,1049,1.0
bendito,99.28315412,4.344117,57,754,1.0
recibí,99.10714,4.344117,97,820,1.0
grupal,98.08306709,4.344117,11,626,1.0
patología,98.55596,4.344117,34,996,1.0
matrimonial,99.68944,4.340868,70,747,1.0
sombría,97.35974,4.340868,47,757,1.0
redención,98.05195,4.340868,24,675,1.0
demandado,99.3442623,4.340868,89,1326,1.0
adobe,93.88489209,4.340868,11,1796,0.0
intelecto,99.4011976,4.337619,55,623,1.0
innovador,99.01315789,4.337619,73,643,1.0
impugnación,98.26989619,4.337619,26,928,1.0
mercader,96.66667,4.33437,77,985,1.0
ético,99.25233645,4.331121,19,568,1.0
rotundo,99.07692,4.327871,80,606,1.0
honrar,99.37888199,4.327871,98,658,1.0
charco,99.63099631,4.327871,4,722,1.0
pre,77.89116,4.324622,85,755,1.0
irónico,98.92473118,4.324622,14,774,1.0
empiece,97.75641026,4.324622,87,1461,1.0
subjetivo,99.34426,4.324622,15,853,1.0
ingenua,98.92086331,4.324622,63,905,1.0
vertebral,98.00399,4.318124,53,2797,0.0
aislar,97.87878788,4.318124,56,467,1.0
tracción,95.78313,4.314875,11,882,1.0
memorable,99.45504,4.314875,47,690,1.0
participante,99.46043,4.314875,16,476,1.0
arpa,98.42767296,4.314875,73,627,1.0
atribución,97.37609329,4.311626,55,985,1.0
veneración,98.4472,4.311626,44,924,1.0
suministrar,98.50299,4.311626,1,975,1.0
lavar,99.375,4.308376,1,1212,1.0
casilla,98.66220736,4.308376,51,1124,1.0
graduado,99.36507937,4.308376,29,711,1.0
serafín,93.55742,4.305127,40,2245,1.0
activar,99.60629921,4.305127,25,923,1.0
autenticidad,98.66220736,4.301878,48,931,1.0
baronesa,89.65517241,4.298629,60,847,1.0
sucesivo,98.70849,4.2953800000000015,29,587,1.0
avaricia,98.66666667,4.2953800000000015,31,1016,1.0
superávit,82.78388000000002,4.2953800000000015,18,1161,1.0
atroz,97.28813559,4.292131,10,633,1.0
follaje,97.87234043,4.292131,74,946,1.0
severamente,99.27798,4.292131,52,736,1.0
poseedor,98.26389,4.288882,73,761,1.0
apuntado,98.67986799,4.285632,47,643,1.0
voleibol,97.82609,4.285632,38,2935,1.0
oratorio,96.28821,4.282383,97,1325,1.0
prominente,97.5945,4.282383,8,612,1.0
mancebo,85.36585,4.282383,41,1017,1.0
credo,98.0,4.282383,39,1865,1.0
reverendo,98.07229,4.279134,63,4918,1.0
apto,98.54227405,4.279134,7,634,1.0
ofendido,99.35484,4.279134,21,933,1.0
yerno,97.74436,4.275885,37,657,1.0
regulado,98.67987,4.275885,33,1469,1.0
camarero,99.36908517,4.275885,5,745,1.0
patriota,99.80198,4.275885,30,1102,1.0
planetaria,95.83333,4.272636,97,617,1.0
barbero,98.80952381,4.272636,23,3223,1.0
ofensa,97.46835,4.269387,16,727,1.0
crianza,98.74213836,4.269387,28,866,1.0
heroico,96.03960396,4.269387,44,1048,1.0
mapuche,55.15695,4.269387,5,1110,1.0
reguladora,99.04459,4.2661370000000005,73,3536,1.0
carpintero,98.87218045,4.2661370000000005,31,658,1.0
excedente,98.47908745,4.2661370000000005,86,1832,1.0
budista,98.85496183,4.2661370000000005,6,673,1.0
óptimo,99.19137,4.2628879999999985,18,936,1.0
sonreír,98.25784,4.2628879999999985,78,854,1.0
irreversible,98.50746269,4.2628879999999985,81,695,1.0
remuneración,97.46835,4.259639,13,658,1.0
inscrito,95.30685921,4.259639,48,757,1.0
chispa,99.6875,4.259639,58,1108,1.0
gestor,98.93617021,4.2563900000000015,38,741,1.0
micrófono,99.43503,4.2563900000000015,41,631,1.0
cope,42.41486068,4.2563900000000015,80,1773,0.0
cuida,96.996997,4.2563900000000015,10,930,1.0
desviar,98.84169884,4.253141,86,215,0.0
elocuente,96.44012945,4.253141,82,771,1.0
estafa,99.39393939,4.253141,85,617,1.0
yerba,83.11258000000002,4.253141,61,1466,0.0
psicólogo,100.0,4.253141,34,677,1.0
esforzado,98.93842887,4.249892,40,634,1.0
aglomeración,97.99331104,4.249892,55,667,1.0
plumaje,98.9547,4.249892,26,1069,1.0
esmero,97.42120344,4.249892,54,690,1.0
mueca,99.42197,4.249892,12,1040,1.0
romí,22.51462,4.249892,92,553,1.0
reno,99.27536,4.249892,97,682,1.0
improviso,97.45454545,4.246643,54,2210,1.0
sena,52.89855,4.246643,5,2461,0.0
escalar,99.15611814,4.246643,50,787,1.0
látigo,99.41690962,4.243393,5,962,1.0
comparecer,97.52321981,4.243393,13,520,1.0
fanatismo,99.12280702,4.243393,81,1397,1.0
lata,99.80988593,4.240144,65,685,1.0
pugna,90.33333,4.240144,44,686,1.0
dibujar,99.26470588,4.240144,56,562,1.0
bocado,99.02912621,4.240144,79,879,1.0
caverna,98.33333333,4.236895,39,492,1.0
loto,90.50847458,4.236895,53,575,1.0
poderío,96.76375,4.236895,18,650,1.0
turista,99.44853,4.236895,58,657,1.0
resumir,99.12536,4.236895,35,791,1.0
millonario,99.58932,4.233646,76,586,1.0
letal,98.29351536,4.233646,35,601,1.0
exagerado,99.09090909,4.233646,35,1757,1.0
genérico,99.62406015,4.233646,47,706,1.0
dolencia,97.87985866,4.233646,81,1173,1.0
innecesario,96.71641791,4.233646,98,977,1.0
istmo,70.81712062,4.233646,83,1079,1.0
brilla,99.29577465,4.230397,73,709,1.0
gloriosa,98.61111111,4.230397,25,1172,1.0
fósil,99.80916031,4.230397,76,531,1.0
aguardiente,99.23664122,4.230397,42,890,1.0
cordial,99.10554562,4.230397,5,1154,1.0
boliviana,98.33887043,4.2271480000000015,85,792,1.0
ligereza,99.669967,4.2271480000000015,85,645,1.0
rúa,65.88629,4.2238989999999985,79,1029,1.0
bachiller,97.79249448,4.2238989999999985,49,645,1.0
ocaso,96.67674,4.220649,28,626,1.0
espontáneo,99.60238569,4.220649,54,793,1.0
euforia,98.1981982,4.220649,1,1426,1.0
causante,99.08424908,4.220649,47,655,1.0
felizmente,99.27272727,4.2174,2,1346,1.0
ateneo,93.09664694,4.2174,42,1000,1.0
rodado,96.76375,4.2174,15,483,1.0
jamón,99.6978852,4.214151,0,1233,1.0
evasión,98.60335196,4.210902,14,745,1.0
sodio,98.76543,4.207653,78,723,1.0
clamor,90.17857143,4.207653,77,760,1.0
asociar,99.67213115,4.207653,56,560,1.0
cancillería,97.09302326,4.207653,96,1601,1.0
entramado,93.37748344,4.204404,88,2172,1.0
brillar,99.44751381,4.204404,49,876,1.0
navegador,100.0,4.201154,70,690,1.0
carancho,37.67123288,4.197905,34,3553,0.0
invocación,98.4984985,4.197905,79,1682,1.0
reclamo,99.36909,4.197905,54,779,1.0
minimizar,98.33887,4.197905,25,699,1.0
conducto,99.36908517,4.194656,98,981,1.0
multiplicar,100.0,4.191407,27,1077,1.0
elástica,98.68421053,4.191407,2,880,1.0
mascota,98.92473,4.191407,33,583,1.0
disculpa,98.97959184,4.191407,64,726,1.0
modulación,99.3311,4.191407,73,889,1.0
invernal,98.18548387,4.1881580000000005,83,575,1.0
vértigo,99.36842,4.18166,18,669,1.0
ilustrar,100.0,4.18166,5,820,1.0
liderato,85.6187291,4.17841,1,3115,1.0
parrilla,98.92241,4.17841,79,688,1.0
paternidad,99.31034,4.17841,66,955,1.0
revólver,98.94737,4.175161,90,845,1.0
halo,78.54785479,4.175161,75,2150,1.0
fallido,99.06716418,4.175161,80,708,1.0
vitamina,100.0,4.171912,27,719,1.0
bulto,99.19517103,4.171912,66,732,1.0
repentino,99.07407,4.171912,89,2813,1.0
anarquismo,98.93617021,4.171912,29,533,1.0
óleo,97.39884,4.171912,45,567,1.0
timón,98.4326,4.168663,31,827,1.0
incentivo,98.31365936,4.168663,95,594,1.0
reproche,99.04153,4.168663,93,807,1.0
abdomen,99.3993994,4.165414,2,849,1.0
langosta,99.24242424,4.165414,59,771,1.0
reparo,98.93617,4.165414,69,956,1.0
violinista,99.3135,4.162165,11,649,1.0
benigno,96.18320611,4.158915,48,586,1.0
guiado,97.11375212,4.158915,64,714,1.0
arteria,99.10179641,4.158915,13,855,1.0
recalcar,97.83951,4.158915,55,1691,1.0
abogada,99.32432432,4.155666,91,969,1.0
astuto,100.0,4.155666,49,804,1.0
estúpida,100.0,4.155666,57,984,1.0
arado,96.02649007,4.152417,47,915,1.0
disuelto,98.61591696,4.152417,85,679,1.0
jara,80.93841642,4.152417,85,1226,1.0
reja,99.09639,4.152417,7,944,1.0
triangular,99.36909,4.149168,54,796,1.0
mobiliario,98.97751,4.149168,54,1277,1.0
ajustado,99.42857143,4.149168,38,736,1.0
festivo,98.64864865,4.149168,90,645,1.0
patrimonial,98.77676,4.145919,74,655,1.0
impotente,99.11308204,4.14267,86,693,1.0
odisea,98.4,4.14267,14,609,1.0
pinar,81.51815,4.14267,52,617,1.0
enérgico,99.22279793,4.139421,52,950,1.0
cautivo,98.84259259,4.139421,39,820,1.0
ingenuo,99.06832298,4.139421,19,1188,1.0
derrocar,98.48024316,4.139421,56,1019,1.0
orientar,99.66997,4.136171,6,1154,1.0
pica,98.54545,4.136171,72,532,1.0
anexión,82.01892744,4.132922,56,590,1.0
bendita,98.60627178,4.132922,68,751,1.0
ateniense,93.06358382,4.132922,43,1204,1.0
asegurada,98.5380117,4.132922,29,1041,1.0
malla,98.6970684,4.129673,15,663,1.0
advenimiento,84.64285714,4.129673,89,1196,0.0
expectación,96.15384615,4.129673,9,1000,1.0
criolla,97.46031746,4.129673,67,702,1.0
saqueo,98.62069,4.129673,23,870,1.0
forense,99.69879518,4.129673,37,572,1.0
quesada,83.43558,4.126424,73,718,0.0
perpetuo,96.79487,4.126424,94,609,1.0
discordia,98.69281046,4.126424,0,1215,1.0
recital,97.38562,4.123175,13,843,1.0
vagamente,98.96194,4.123175,19,771,1.0
acordada,96.2962963,4.119926,66,870,1.0
cáliz,98.36065574,4.119926,46,1004,1.0
fósforo,98.93617021,4.119926,38,979,1.0
imbécil,99.4047619,4.116676,74,580,1.0
jura,95.23809524,4.116676,11,1099,1.0
grey,34.61538462,4.116676,83,824,0.0
pala,99.66102,4.116676,84,541,1.0
doblado,99.44852941,4.116676,92,1204,1.0
rotativo,98.59438,4.116676,72,599,1.0
recreativo,100.0,4.113427,23,734,1.0
trivial,98.11828,4.113427,31,795,1.0
escondidas,98.76160991,4.113427,95,1129,1.0
atributo,97.87234043,4.113427,33,773,1.0
demencia,97.17314488,4.113427,5,1155,1.0
tenaz,97.28814,4.1101779999999986,8,1264,1.0
inédito,97.02380952,4.1101779999999986,80,721,1.0
honradez,98.11320755,4.106929,30,654,1.0
collado,73.35329341,4.106929,23,616,1.0
colisión,97.63513514,4.106929,18,983,1.0
unificar,99.31271,4.106929,46,767,1.0
almohada,99.39393939,4.1036800000000015,52,649,1.0
invocar,98.7012987,4.1036800000000015,80,923,1.0
dormida,99.3485342,4.1036800000000015,25,956,1.0
bienvenido,100.0,4.100431,37,801,1.0
podio,93.31104,4.100431,72,691,1.0
drenaje,99.01960784,4.100431,76,716,1.0
pergamino,98.48024,4.100431,9,673,1.0
tobillo,99.4382,4.100431,57,641,1.0
nea,16.77019,4.100431,6,5759,0.0
salvamento,97.17868,4.097182,10,899,1.0
moribundo,99.16667,4.097182,55,917,1.0
concurrir,99.66101695,4.097182,90,688,1.0
mejilla,99.29329,4.097182,22,615,1.0
primogénito,98.47909,4.097182,50,634,1.0
cucaracha,99.67845659,4.097182,57,704,1.0
notorio,97.26027,4.093932,69,779,1.0
repatriación,92.52336,4.093932,21,872,1.0
húngara,96.10778443,4.093932,77,696,1.0
afinidad,98.48484848,4.093932,75,709,1.0
mato,91.74917,4.093932,39,1157,1.0
indefinido,100.0,4.093932,54,784,1.0
publicitario,99.19355,4.093932,21,728,1.0
fielmente,97.80564263,4.090683,83,1442,1.0
trasfondo,95.90444,4.087434,63,782,1.0
desuso,87.33766234,4.087434,35,760,1.0
rubí,98.59155,4.087434,64,710,1.0
homólogo,98.5267035,4.087434,90,673,1.0
vinagre,100.0,4.084185,93,672,1.0
presentadora,100.0,4.084185,56,757,1.0
seducción,100.0,4.080936,7,1141,1.0
anormal,98.71244635,4.080936,23,666,1.0
articular,98.0952381,4.080936,42,919,1.0
prefecto,89.80322,4.080936,45,4446,1.0
avalancha,98.82352941,4.080936,4,2051,1.0
armar,98.85057471,4.077687,74,620,1.0
acompañante,99.23371648,4.077687,51,816,1.0
cochero,93.69024857,4.077687,69,1041,1.0
bélico,97.36842105,4.077687,58,1526,1.0
tertulia,93.67816,4.077687,18,1523,1.0
barbaridad,98.13432836,4.0744370000000005,48,953,1.0
cresta,99.35483871,4.0744370000000005,87,1000,1.0
buenaventura,97.54601227,4.0744370000000005,97,673,1.0
sangriento,98.23529,4.0711879999999985,31,683,1.0
carvajal,88.0,4.067939,85,1301,1.0
contagio,99.36102236,4.067939,62,1063,1.0
hablada,96.34831461,4.067939,3,1801,1.0
creta,72.61904762,4.067939,78,774,1.0
mosaico,98.99598,4.0646900000000015,9,722,1.0
gestación,99.66555184,4.0646900000000015,92,773,1.0
acumular,99.33774834,4.0646900000000015,55,499,1.0
alcántara,90.22082019,4.0646900000000015,71,729,1.0
pimienta,99.68051,4.0646900000000015,4,737,1.0
ruiseñor,97.84173,4.0646900000000015,5,698,1.0
ocasionado,97.8979,4.061441,89,633,1.0
penumbra,97.411,4.061441,75,1427,1.0
quinteto,94.98607,4.061441,8,735,1.0
intacto,99.25650558,4.061441,25,2129,1.0
desembocar,99.02597403,4.061441,7,1944,1.0
pizarra,98.69707,4.061441,57,1102,1.0
recortar,100.0,4.058192,36,779,1.0
afrenta,78.96551724,4.058192,22,1629,1.0
vizconde,79.58801,4.058192,79,2372,0.0
cesta,96.49122807,4.054943,46,789,1.0
yoga,98.9899,4.054943,77,571,1.0
reciclaje,99.30314,4.054943,28,688,1.0
excavación,99.00662252,4.054943,73,723,1.0
actualizar,99.30555556,4.054943,72,2508,1.0
colorido,99.1202346,4.051693,48,680,1.0
subyacente,98.9726,4.051693,67,1028,1.0
hemiciclo,84.30769231,4.051693,97,1023,1.0
inmobiliaria,100.0,4.051693,2,1208,1.0
cilindro,98.79518072,4.051693,62,1656,1.0
logotipo,99.64028777,4.051693,59,503,1.0
cerda,98.09885932,4.051693,76,1213,1.0
masaje,99.66887,4.051693,94,1031,1.0
surrealista,96.54428,4.048444,16,669,1.0
asno,98.31649832,4.048444,25,821,1.0
estruendo,99.64912281,4.048444,89,1506,1.0
fascinación,98.99665552,4.048444,2,2172,1.0
cristiandad,95.66666667,4.048444,63,727,1.0
jabalí,99.61089494,4.045195,69,522,1.0
truco,100.0,4.045195,76,847,1.0
cocido,99.67532468,4.045195,98,972,1.0
lar,50.34482759,4.041946,99,1890,1.0
virtuoso,99.5935,4.041946,44,675,1.0
derribado,97.24137931,4.038697,76,1107,1.0
siniestra,98.31224,4.038697,40,714,1.0
robusto,99.7093,4.038697,17,1115,1.0
ceremonial,98.47036329,4.0354480000000015,64,576,1.0
suelto,99.37238,4.0354480000000015,28,3483,1.0
irritación,100.0,4.0354480000000015,59,641,1.0
folio,96.78030303,4.0354480000000015,91,699,1.0
subdirector,99.3007,4.032198,44,923,1.0
aliada,96.88581315,4.028949,97,767,1.0
sermón,99.64789,4.028949,90,791,1.0
derivar,98.45201238,4.0257,19,572,1.0
análogo,97.48201439,4.0257,47,736,1.0
triunfal,98.78049,4.022451,30,767,1.0
temeroso,99.36102,4.022451,36,809,1.0
convoy,84.09090909,4.019202,32,1673,1.0
aritmética,96.77419355,4.019202,99,915,1.0
maquillaje,99.40299,4.019202,98,1122,1.0
psíquico,97.68977,4.019202,4,921,1.0
navaja,97.87986,4.019202,19,615,1.0
canela,99.33554817,4.019202,76,602,1.0
instauración,96.28482972,4.015953,82,939,1.0
respetuoso,99.06542,4.015953,30,722,1.0
batista,72.28915663,4.015953,7,1246,1.0
portátil,99.0625,4.015953,55,579,1.0
ojal,93.10345,4.009454,63,1027,1.0
caravana,99.36102236,4.009454,98,1378,1.0
ventanilla,99.71591,4.009454,51,622,1.0
destacamento,89.90825688,4.0062050000000005,76,905,1.0
recado,98.4127,4.002956,3,1945,1.0
teóricamente,99.34426,4.002956,97,774,1.0
merecer,99.11243,4.002956,27,768,1.0
ahogado,98.97330595,4.002956,47,944,1.0
andadura,92.22614841,4.002956,40,864,1.0
tuna,96.19048,4.002956,82,793,1.0
rabo,98.09886,3.999707,43,674,1.0
doblar,99.00662252,3.999707,84,819,0.0
ensayista,91.71270718,3.999707,99,851,1.0
marihuana,98.67987,3.999707,75,1497,1.0
subjetividad,98.76923,3.999707,24,798,1.0
nirvana,93.10345,3.996458,98,838,1.0
revisada,98.54227,3.996458,62,904,1.0
beneficioso,99.375,3.996458,3,1969,0.0
cabrón,98.08917197,3.996458,21,848,1.0
emir,67.76315789,3.993209,67,650,1.0
alabanza,99.3902439,3.993209,5,874,1.0
torrejón,87.86885,3.993209,97,643,1.0
estandarte,98.52941176,3.993209,49,592,1.0
desterrado,98.93162393,3.98996,63,1122,1.0
atómico,97.53521127,3.98996,52,1979,1.0
idealismo,100.0,3.98996,16,612,1.0
captación,97.83281734,3.98996,65,1007,1.0
chaleco,99.38461538,3.98996,70,642,1.0
labio,99.29577465,3.98996,62,2387,1.0
ilustrada,99.64539007,3.98996,35,1371,1.0
jerga,97.12460064,3.98671,12,1078,1.0
inútilmente,99.67105263,3.98671,47,1304,1.0
oráculo,98.65772,3.98671,74,202,1.0
sensual,99.70588,3.98671,59,899,1.0
maligno,98.72495446,3.983461,59,891,1.0
desvío,98.6970684,3.983461,15,756,1.0
ras,84.21053,3.983461,71,1040,1.0
liebre,97.69736842,3.983461,60,758,1.0
tabasco,93.39934,3.983461,82,673,1.0
repugnancia,98.57143,3.983461,92,889,1.0
modernismo,100.0,3.980212,53,1177,1.0
guapa,99.64412811,3.980212,97,650,1.0
comprobación,99.36102236,3.980212,3,903,1.0
cruda,99.71098266,3.980212,34,721,1.0
prender,98.76161,3.976963,40,607,1.0
secretamente,98.64407,3.976963,9,719,1.0
dialogar,99.01639344,3.973714,55,603,1.0
ros,26.87861,3.973714,52,2024,0.0
foso,83.22147651,3.973714,22,657,1.0
fichero,99.05362776,3.973714,1,910,1.0
activación,98.34983498,3.973714,62,711,1.0
farmacéutico,98.91540129999998,3.973714,95,674,1.0
legua,91.74664107,3.970465,30,3673,1.0
ortografía,99.69697,3.970465,36,614,1.0
parálisis,99.09639,3.970465,46,1413,1.0
pasividad,97.70492,3.967215,30,697,1.0
cancelación,98.4423676,3.967215,81,623,1.0
erróneo,99.68652038,3.967215,24,1011,1.0
solidario,99.69231,3.967215,89,660,1.0
lanzador,100.0,3.963966000000001,13,568,1.0
contrarreloj,92.89617486,3.963966000000001,80,760,1.0
valido,93.43066,3.963966000000001,13,1606,1.0
brava,98.2078853,3.960717,47,721,1.0
