,Line,Spkr,StTime,Content,EnTime
17464,1141,ATL_se0_ag2_m_02,1271.4903,(pause 0.21),1271.6965
17465,1142,ATL_se0_ag2_m_02,1271.6965,you know what I'm [saying.],1272.3712
17466,1143,ATL_int_01,1272.0979,"[Wow], okay.",1272.9796
17467,1144,ATL_se0_ag2_m_02,1273.124,[Yeah.],1273.5031
17468,1145,ATL_int_01,1273.1623,[I like the message] behind [Black boy Fly.],1275.1657
17469,1146,ATL_se0_ag2_m_02,1274.3923,[Hell yeah.],1274.9491
17470,1147,ATL_se0_ag2_m_02,1275.2172,[Hell yeah.],1275.7277
17471,1148,ATL_int_01,1275.4073,[/??/],1275.8662
17472,1149,ATL_int_01,1276.1652,Definitely a good one.,1277.0469
17473,1150,ATL_se0_ag2_m_02,1277.1603,That rhetoric's crazy.,1278.1605
17474,1151,ATL_int_01,1278.7173,Okay.,1279.2278
17475,1152,ATL_int_01,1279.2278,(pause 0.14),1279.3656
17476,1153,ATL_int_01,1279.3656,"Um,",1279.9637
17477,1154,ATL_int_01,1279.9637,(pause 0.58),1280.5411
17478,1155,ATL_int_01,1280.5411,"what type of, um, female are you into?",1282.4436
17479,1156,ATL_se0_ag2_m_02,1282.7014,Mm.,1283.284
17480,1157,ATL_se0_ag2_m_02,1283.284,(pause 2.41),1285.6963
17481,1158,ATL_se0_ag2_m_02,1285.6963,Mm.,1286.2582
17482,1159,ATL_se0_ag2_m_02,1286.2582,(pause 0.56),1286.8151
17483,1160,ATL_se0_ag2_m_02,1286.8151,<ts>,1286.9079
17484,1161,ATL_se0_ag2_m_02,1286.9079,(pause 1.71),1288.6182
17485,1162,ATL_se0_ag2_m_02,1288.6182,"Depends on- it's gonna sound really weird, and, uh, it's not a cocky statement, but it depends on the time of-",1293.4952
17486,1163,ATL_se0_ag2_m_02,1293.4952,(pause 0.11),1293.6031
17487,1164,ATL_se0_ag2_m_02,1293.6031,"the time of day,",1294.3608
17488,1165,ATL_se0_ag2_m_02,1294.3608,(pause 0.08),1294.4443
17489,1166,ATL_se0_ag2_m_02,1294.4443,"you know, what's going on. Um, sometimes I",1296.9101
17490,1167,ATL_se0_ag2_m_02,1296.9101,(pause 0.09),1297.0009
17491,1168,ATL_se0_ag2_m_02,1297.0009,"can go for the businesswoman, the-",1298.516
17492,1169,ATL_se0_ag2_m_02,1298.516,(pause 0.77),1299.2842
17493,1170,ATL_se0_ag2_m_02,1299.2842,"you know, the very",1300.2226
17494,1171,ATL_se0_ag2_m_02,1300.2226,(pause 0.26),1300.4842
17495,1172,ATL_se0_ag2_m_02,1300.4842,laid back,1301.1806
17496,1173,ATL_se0_ag2_m_02,1301.1806,(pause 0.10),1301.2784
17497,1174,ATL_se0_ag2_m_02,1301.2784,"but fine as hell,",1302.2216
17498,1175,ATL_se0_ag2_m_02,1302.2216,(pause 0.27),1302.4949
17499,1176,ATL_se0_ag2_m_02,1302.4949,"but she covering it all up,",1303.7839
17500,1177,ATL_se0_ag2_m_02,1303.7839,(pause 0.26),1304.0417
17501,1178,ATL_se0_ag2_m_02,1304.0417,"you know what I'm saying, but you know what it is.",1305.7998
17502,1179,ATL_int_01,1305.8648,Mm-hm.,1306.2498
17503,1180,ATL_se0_ag2_m_02,1306.4016,"You know what I'm saying, like I- I definitely could deal with that type. But every now and then,",1309.9292
17504,1181,ATL_se0_ag2_m_02,1309.9292,(pause 0.73),1310.664
17505,1182,ATL_se0_ag2_m_02,1310.664,"you know, men want a whore,",1311.8137
17506,1183,ATL_se0_ag2_m_02,1311.8137,(pause 0.36),1312.1762
17507,1184,ATL_se0_ag2_m_02,1312.1762,"you know what I'm [saying, a] pretty whore.",1313.3322
17508,1185,ATL_int_01,1312.4407,[Okay.],1312.8032
17509,1186,ATL_se0_ag2_m_02,1313.7339,"You [know what I'm saying], like I'm not-",1315.176
17510,1187,ATL_int_01,1313.8668,[Okay.],1314.245
17511,1188,ATL_se0_ag2_m_02,1315.913,I'm not savage.,1316.7422
17512,1189,ATL_se0_ag2_m_02,1316.7422,(pause 0.15),1316.8925
17513,1190,ATL_se0_ag2_m_02,1316.8925,"You know, I wouldn't",1317.3743
17514,1191,ATL_se0_ag2_m_02,1317.3743,(pause 0.20),1317.5733
17515,1192,ATL_se0_ag2_m_02,1317.5733,just stick my dick in anything- are we allowed to say dick on here?,1319.8352
17516,1193,ATL_int_01,1320.6436,Said [everything else.],1321.7104
17517,1194,ATL_se0_ag2_m_02,1320.9879,[You're sure we can say] dick on here?,1322.1371
17518,1195,ATL_int_01,1322.2389,Positive.,1322.6817
17519,1196,ATL_se0_ag2_m_02,1322.7044,"Alright, cool pause.",1323.6111
17520,1197,ATL_int_01,1323.8003,<laugh>,1324.5567
17521,1198,ATL_se0_ag2_m_02,1324.8864,"You know what I'm saying, but,",1325.8029
17522,1199,ATL_se0_ag2_m_02,1325.8029,(pause 0.58),1326.3786
17523,1200,ATL_se0_ag2_m_02,1326.3786,"you know, that's-",1326.8344
17524,1201,ATL_se0_ag2_m_02,1326.8344,(pause 0.19),1327.0283
17525,1202,ATL_se0_ag2_m_02,1327.0283,"that's my preferred, you know, I- I think I prefer a nice",1329.8019
17526,1203,ATL_se0_ag2_m_02,1329.8019,(pause 0.42),1330.2238
17527,1204,ATL_se0_ag2_m_02,1330.2238,well rounded artsy type of girl.,1331.8614
17528,1205,ATL_se0_ag2_m_02,1331.8614,(pause 0.62),1332.482
17529,1206,ATL_se0_ag2_m_02,1332.482,"You [know what I'm saying, I like] artsy girls, real nerdy but",1334.7077
17530,1207,ATL_int_01,1332.6227,[Okay.],1333.0106
17531,1208,ATL_se0_ag2_m_02,1334.8968,real fine.,1335.5029
17532,1209,ATL_int_01,1335.949,I mean everybody got a preference. [That's-],1337.6788
17533,1210,ATL_se0_ag2_m_02,1337.3102,"[You know what] I'm saying, that's just [me.]",1338.5799
17534,1211,ATL_int_01,1338.3382,[that's-],1338.5638
17535,1212,ATL_int_01,1338.7269,that's you in particular. [That's pretty] [cool /?/],1340.7724
17536,1213,ATL_se0_ag2_m_02,1339.8462,[Yeah.],1340.1662
17537,1214,ATL_se0_ag2_m_02,1340.1662,(pause 0.30),1340.4671
17538,1215,ATL_se0_ag2_m_02,1340.4671,"[I like] piercings, tattoos, you know,",1342.324
17539,1216,ATL_int_01,1342.4501,Okay.,1342.8622
17540,1217,ATL_se0_ag2_m_02,1343.1131,"going to the gym,",1343.9762
17541,1218,ATL_se0_ag2_m_02,1343.9762,(pause 0.45),1344.4271
17542,1219,ATL_se0_ag2_m_02,1344.4271,[you know.],1344.8054
17543,1220,ATL_int_01,1344.5435,[Okay.],1344.9751
17544,1221,ATL_int_01,1345.2175,That's not a bad thing.,1346.1782
17545,1222,ATL_se0_ag2_m_02,1346.2122,Mm-hm.,1346.8613
17546,1223,ATL_int_01,1348.5377,Is it anybody famous,1350.6373
17547,1224,ATL_int_01,1350.6373,(pause 0.57),1351.2046
17548,1225,ATL_int_01,1351.2046,that meets,1351.8835
17549,1226,ATL_int_01,1351.8835,(pause 0.47),1352.3489
17550,1227,ATL_int_01,1352.3489,those type of particular [criteria.],1354.4472
17551,1228,ATL_se0_ag2_m_02,1354.3793,[SZA.],1354.7769
17552,1229,ATL_int_01,1355.5237,"SZA, okay.",1357.0026
17553,1230,ATL_se0_ag2_m_02,1357.2741,[SZA.],1357.8221
17554,1231,ATL_int_01,1357.502,[She's] a cool piece of work.,1359.2573
17555,1232,ATL_se0_ag2_m_02,1359.416,"Yeah, SZA, Kehlani.",1360.8998
17556,1233,ATL_int_01,1361.1714,"Kehlani, okay. I can see the vibe",1363.1352
17557,1234,ATL_se0_ag2_m_02,1363.1836,"[Um], <ts> who else?",1365.2285
17558,1235,ATL_int_01,1363.3485,[definitely.],1363.877
17559,1236,ATL_se0_ag2_m_02,1365.3117,[Probably f-],1365.9559
17560,1237,ATL_int_01,1365.6989,[That's like],1366.1861
17561,1238,ATL_int_01,1366.3266,to s-,1366.632
17562,1239,ATL_int_01,1366.632,(pause 0.12),1366.755
17563,1240,ATL_int_01,1366.755,"to the naked eye,",1367.9925
17564,1241,ATL_int_01,1367.9925,(pause 0.33),1368.327
17565,1242,ATL_int_01,1368.327,"they seem like they two totally different, but I can see where you coming from",1372.0303
17566,1243,ATL_int_01,1372.0303,(pause 1.42),1373.451
17567,1244,ATL_int_01,1373.451,whereas-,1373.9823
17568,1245,ATL_int_01,1373.9823,(pause 0.12),1374.106
17569,1246,ATL_int_01,1374.106,as far as mentioning both of 'em. They do got a- like a certain type of-,1377.261
17570,1247,ATL_int_01,1377.261,(pause 0.23),1377.4937
17571,1248,ATL_int_01,1377.4937,[that vibe.],1378.2162
17572,1249,ATL_se0_ag2_m_02,1377.6851,[Yeah.],1377.9683
17573,1250,ATL_se0_ag2_m_02,1378.3654,"Yeah, hell [yeah, absolutely.] Um, fucking Mila J,",1381.5328
17574,1251,ATL_int_01,1379.0146,[That's cool.],1379.6745
17575,1252,ATL_int_01,1381.8467,<inhale>,1382.3898
17576,1253,ATL_se0_ag2_m_02,1382.6177,fucking J-,1383.2093
17577,1254,ATL_se0_ag2_m_02,1383.2093,(pause 0.56),1383.7717
17578,1255,ATL_se0_ag2_m_02,1383.7717,Jhene Aiko-,1384.7803
17579,1256,ATL_int_01,1384.9064,Yeah.,1385.2216
17580,1257,ATL_se0_ag2_m_02,1385.2991,"Aiko, Aiko. I don't wanna fuck her name up.",1387.5921
17581,1258,ATL_int_01,1387.5994,Okay.,1388.0364
17582,1259,ATL_se0_ag2_m_02,1388.2605,"[You know, that's-]",1388.7939
17583,1260,ATL_int_01,1388.3139,"[So you don't] really need a vixen, big booty",1391.4899
17584,1261,ATL_se0_ag2_m_02,1391.5626,Nah.,1392.1154
17585,1262,ATL_se0_ag2_m_02,1392.1154,(pause 0.20),1392.3142
17586,1263,ATL_se0_ag2_m_02,1392.3142,[I'm cool like-],1392.9979
17587,1264,ATL_int_01,1392.4257,[Amber Rose] [ish],1394.2677
17588,1265,ATL_se0_ag2_m_02,1393.744,"[nah, far] from it.",1394.7089
17589,1266,ATL_int_01,1394.9562,type [/person/.],1395.7608
17590,1267,ATL_se0_ag2_m_02,1395.3247,[I'm cool-] I'm cool with a SZA. I'm cool with a-,1397.9661
17591,1268,ATL_int_01,1398.2085,Cool [with /unintelligible/],1399.4561
17592,1269,ATL_se0_ag2_m_02,1398.5334,"[with a Jhene Aiko, yeah], yeah, yeah, I'm just cool with something real laid back, real chill in the cut. I don't need to be-",1403.4974
17593,1270,ATL_se0_ag2_m_02,1403.9386,it's- sometimes it's better to be,1405.6794
17594,1271,ATL_se0_ag2_m_02,1405.6794,(pause 0.47),1406.1497
17595,1272,ATL_se0_ag2_m_02,1406.1497,seen and not heard.,1407.1728
17596,1273,ATL_int_01,1407.8843,[Mm.],1408.3256
17597,1274,ATL_se0_ag2_m_02,1407.9425,"[Big booties],",1408.8881
17598,1275,ATL_se0_ag2_m_02,1409.5814,"you know what I'm saying, that's more the perspective of being heard.",1412.0301
17599,1276,ATL_int_01,1412.6072,[Wow.],1413.6295
17600,1277,ATL_se0_ag2_m_02,1413.0326,[But just beauty] and-,1414.2049
17601,1278,ATL_se0_ag2_m_02,1414.2898,"and brains and intelligence and making the right moves, that's being seen,",1417.8766
17602,1279,ATL_int_01,1418.347,"Ooh, [okay, okay.]",1420.4161
17603,1280,ATL_se0_ag2_m_02,1419.3542,[you know what I'm saying.],1420.0282
17604,1281,ATL_int_01,1420.644,Dang.,1421.1532
17605,1282,ATL_int_01,1421.1532,(pause 0.18),1421.3374
17606,1283,ATL_int_01,1421.3374,"If you break it down that way,",1422.763
17607,1284,ATL_int_01,1422.763,(pause 1.65),1424.4165
17608,1285,ATL_int_01,1424.4165,it's tough out here for loud [chicks.],1426.0347
17609,1286,ATL_se0_ag2_m_02,1425.6226,"[Yeah],",1425.96
17610,1287,ATL_se0_ag2_m_02,1426.0748,"yeah, yeah.",1426.6408
17611,1288,ATL_int_01,1426.99,<laugh>,1427.9549
17612,1289,ATL_se0_ag2_m_02,1428.4107,"Know what I'm saying, but-",1429.2754
17613,1290,ATL_int_01,1429.2918,But that's a reality check. I- I- I agree.,1431.8667
17614,1291,ATL_int_01,1431.8667,(pause 0.26),1432.1285
17615,1292,ATL_int_01,1432.1285,I definitely see where you're coming from with that.,1434.0778
17616,1293,ATL_int_01,1434.0778,(pause 0.70),1434.776
17617,1294,ATL_int_01,1434.776,"What, um, type of, um,",1436.4379
17618,1295,ATL_int_01,1436.4379,(pause 0.78),1437.2137
17619,1296,ATL_int_01,1437.2137,"I guess, visuals have you been into lately as far as either",1440.8698
17620,1297,ATL_int_01,1440.8698,(pause 0.95),1441.819
17621,1298,ATL_int_01,1441.819,"movies,",1443.4943
17622,1299,ATL_int_01,1443.4943,(pause 0.15),1443.6468
17623,1300,ATL_int_01,1443.6468,"um,",1444.4124
17624,1301,ATL_int_01,1444.4124,(pause 0.97),1445.3869
17625,1302,ATL_int_01,1445.3869,"you know,",1445.7757
17626,1303,ATL_int_01,1445.7757,(pause 0.15),1445.9225
17627,1304,ATL_int_01,1445.9225,"videos, or",1447.3962
17628,1305,ATL_se0_ag2_m_02,1448.6336,"[Uh],",1449.1235
17629,1306,ATL_int_01,1448.8193,"[you know], c-",1449.4122
17630,1307,ATL_int_01,1449.8401,TV [shows],1451.5518
17631,1308,ATL_se0_ag2_m_02,1451.2373,"[I'm-] yeah, [man, I'm-]",1452.284
17632,1309,ATL_int_01,1451.9849,[/episodes/.],1453.3306
17633,1310,ATL_se0_ag2_m_02,1452.6243,"[I'm always into], uh, uh, shit like The Boondocks. I love The Boondocks, [man. It's-]",1456.531
17634,1311,ATL_int_01,1456.1959,[Boondocks.],1457.2373
17635,1312,ATL_se0_ag2_m_02,1456.665,"[it's just classic] shit to me. Um,",1458.5418
17636,1313,ATL_int_01,1458.8704,Super [/??/],1459.7004
17637,1314,ATL_se0_ag2_m_02,1459.2842,"[visually] that was really taking shit a step further,",1461.902
17638,1315,ATL_int_01,1462.0515,Mm-hm.,1462.3866
17639,1316,ATL_se0_ag2_m_02,1462.4012,"um, especially when they could",1463.9798
17640,1317,ATL_se0_ag2_m_02,1463.9798,(pause 0.76),1464.7428
17641,1318,ATL_se0_ag2_m_02,1464.7428,implement the musical aspect,1466.3965
17642,1319,ATL_se0_ag2_m_02,1466.3965,(pause 0.35),1466.7419
17643,1320,ATL_se0_ag2_m_02,1466.7419,"of it, you know what I'm saying, ay ay shouts out to Boondocks and the creators, man. I wish y'all would come back.",1471.4543
17644,1321,ATL_int_01,1472.3501,Please [do.],1473.0616
17645,1322,ATL_se0_ag2_m_02,1472.943,"[You know] what I'm saying, like",1473.7989
17646,1323,ATL_int_01,1474.0618,[<laugh>],1475.1497
17647,1324,ATL_se0_ag2_m_02,1474.1959,"[yo, I'll even throw] y'all beats for free.",1476.1448
17648,1325,ATL_se0_ag2_m_02,1476.3355,[Like],1476.5985
17649,1326,ATL_int_01,1476.4799,[For] real for [real.],1477.4131
17650,1327,ATL_se0_ag2_m_02,1477.2172,"[you] can p- I'll go on the record saying that real shit, you know what I'm saying, just to be a part of that movement, [man. Like]",1482.284
17651,1328,ATL_int_01,1481.8509,[You got one] from the other day too that would definitely fit that vibe,1485.2472
17652,1329,ATL_int_01,1485.5514,off the rip.,1486.2113
17653,1330,ATL_se0_ag2_m_02,1486.4433,"You know what I'm saying, like, you know, so my- you know, I'm in- I l- I just love movies, man. I love",1491.4431
17654,1331,ATL_se0_ag2_m_02,1491.4431,(pause 0.29),1491.7318
17655,1332,ATL_se0_ag2_m_02,1491.7318,theatrical performances. I love things where it-,1494.1241
17656,1333,ATL_se0_ag2_m_02,1494.1241,(pause 0.18),1494.3046
17657,1334,ATL_se0_ag2_m_02,1494.3046,it takes the typical actor and what we would perceive them as,1497.3916
17658,1335,ATL_int_01,1497.804,Mm-hm.,1498.1495
17659,1336,ATL_se0_ag2_m_02,1498.1752,visually,1498.7888
17660,1337,ATL_int_01,1499.2453,[Yeah.],1499.5567
17661,1338,ATL_se0_ag2_m_02,1499.3654,"[as],",1499.593
17662,1339,ATL_se0_ag2_m_02,1499.8509,"you know, I like them to step outside they comfort zone.",1502.051
17663,1340,ATL_se0_ag2_m_02,1502.051,(pause 0.34),1502.3913
17664,1341,ATL_se0_ag2_m_02,1502.3913,"One of my favorite actors, Will Smith,",1504.1185
17665,1342,ATL_int_01,1504.5516,<inhale>,1504.995
17666,1343,ATL_se0_ag2_m_02,1505.0981,"you [know what I'm saying, Denzel] Washington. [Um],",1507.3822
17667,1344,ATL_int_01,1505.227,[<whistle>],1506.0262
17668,1345,ATL_int_01,1506.0262,(pause 1.14),1507.1708
17669,1346,ATL_int_01,1507.1708,[Yeah.],1507.5678
17670,1347,ATL_se0_ag2_m_02,1508.4016,like these niggas are coming up.,1509.6751
17671,1348,ATL_se0_ag2_m_02,1509.6751,(pause 0.16),1509.8401
17672,1349,ATL_se0_ag2_m_02,1509.8401,Who- who else? It's-,1510.8971
17673,1350,ATL_se0_ag2_m_02,1510.8971,(pause 0.46),1511.3611
17674,1351,ATL_se0_ag2_m_02,1511.3611,"it's somebody else I'm not thinking of that- and they are a entertainer. They're actually a rapper, but they're dope as fuck.",1515.8659
17675,1352,ATL_se0_ag2_m_02,1515.8659,(pause 0.13),1515.9999
17676,1353,ATL_se0_ag2_m_02,1515.9999,"Common,",1516.4227
17677,1354,ATL_se0_ag2_m_02,1516.4227,(pause 0.19),1516.6135
17678,1355,ATL_se0_ag2_m_02,1516.6135,he's [dope.],1517.16
17679,1356,ATL_int_01,1516.8713,"[Wow], he actually is though. He got my respect [/??/]",1519.8448
17680,1357,ATL_se0_ag2_m_02,1519.2842,"[Yeah, you know] what I'm saying, it's, uh, Jamie Foxx,",1521.6507
17681,1358,ATL_int_01,1521.7318,Big time.,1522.2526
17682,1359,ATL_se0_ag2_m_02,1522.5052,probably [the dopest.],1523.7684
17683,1360,ATL_int_01,1522.9478,[Big time.],1523.3218
17684,1361,ATL_int_01,1523.9592,Yeah /pr-/,1524.4822
17685,1362,ATL_int_01,1524.4822,(pause 0.14),1524.6218
17686,1363,ATL_int_01,1524.6218,definitely. He was-,1525.2275
17687,1364,ATL_int_01,1525.2275,(pause 0.21),1525.4337
17688,1365,ATL_int_01,1525.4337,he really,1526.0098
17689,1366,ATL_int_01,1526.0098,(pause 0.18),1526.1902
17690,1367,ATL_int_01,1526.1902,should be in the greatest of all [time category.],1528.4691
17691,1368,ATL_se0_ag2_m_02,1527.7679,"[Yeah],",1528.0349
17692,1369,ATL_se0_ag2_m_02,1528.0349,(pause 0.10),1528.1367
17693,1370,ATL_se0_ag2_m_02,1528.1367,[absolutely.] He's definitely- he's the new- he- to me he's the modern day Denzel.,1531.7689
17694,1371,ATL_int_01,1532.4119,[Okay.],1532.8399
17695,1372,ATL_se0_ag2_m_02,1532.711,[He's] proven it,1533.3916
17696,1373,ATL_se0_ag2_m_02,1533.5565,on [several] levels.,1534.4787
17697,1374,ATL_int_01,1533.6897,[Okay.],1534.0107
17698,1375,ATL_se0_ag2_m_02,1534.5391,He's [proven it.],1535.2425
17699,1376,ATL_int_01,1534.6703,"[Nah, definitely.]",1535.3147
17700,1377,ATL_int_01,1535.6831,"Nah, I'm thinking bigger than Denzel just cause [/of the/ music stuff too.]",1538.8024
17701,1378,ATL_se0_ag2_m_02,1537.632,"[Yeah, but when I say that, I mean] the-",1539.2167
17702,1379,ATL_se0_ag2_m_02,1539.4874,"put him in that same category, you know what I'm saying, [of the] [respect level that Denzel has. Yeah, yeah, all day.]",1544.5336
17703,1380,ATL_int_01,1541.5947,[/Like/],1541.868
17704,1381,ATL_int_01,1541.868,(pause 0.22),1542.0897
17705,1382,ATL_int_01,1542.0897,"[yeah, his box office is off the rip, /he got kind of/]",1544.693
17706,1383,ATL_int_01,1544.9615,[/well almost like-/],1545.6421
17707,1384,ATL_se0_ag2_m_02,1545.0904,[He has- he's] probably superseded,1546.7268
17708,1385,ATL_se0_ag2_m_02,1546.831,Denzel's numbers,1547.6992
17709,1386,ATL_se0_ag2_m_02,1547.6992,(pause 0.66),1548.3578
17710,1387,ATL_se0_ag2_m_02,1548.3578,"cause [in my] opinion, he's probably been in more movies.",1550.3583
17711,1388,ATL_int_01,1548.497,[/?/],1548.7806
17712,1389,ATL_int_01,1551.3276,May have.,1552.1267
17713,1390,ATL_int_01,1552.1267,(pause 0.26),1552.3897
17714,1391,ATL_int_01,1552.3897,He- he-,1552.832
17715,1392,ATL_int_01,1552.832,(pause 0.09),1552.9192
17716,1393,ATL_int_01,1552.9192,he got a l-,1553.3909
17717,1394,ATL_int_01,1553.3909,(pause 0.12),1553.5124
17718,1395,ATL_int_01,1553.5124,crazy range with the [comedy and] all that stuff too.,1556.1778
17719,1396,ATL_se0_ag2_m_02,1554.5486,[Mm-hm.],1555.1106
17720,1397,ATL_se0_ag2_m_02,1556.9151,"So, you know what I'm saying, like",1558.1164
17721,1398,ATL_se0_ag2_m_02,1558.1164,(pause 0.75),1558.864
17722,1399,ATL_se0_ag2_m_02,1558.864,"I like thing- I like colors, man. I like-",1560.6517
17723,1400,ATL_se0_ag2_m_02,1560.6517,(pause 1.07),1561.7189
17724,1401,ATL_se0_ag2_m_02,1561.7189,I like,1562.0789
17725,1402,ATL_se0_ag2_m_02,1562.0789,(pause 0.12),1562.1969
17726,1403,ATL_se0_ag2_m_02,1562.1969,"singing things, cartoons, like the minions, and-",1564.9585
17727,1404,ATL_int_01,1564.9938,Mm-hm.,1565.3306
17728,1405,ATL_se0_ag2_m_02,1565.5033,"[and Gru] and all that shit, man. I like shit like that. I [l-]",1568.0231
17729,1406,ATL_int_01,1565.6102,[Okay.],1566.0072
17730,1407,ATL_int_01,1566.0072,(pause 1.95),1567.9561
17731,1408,ATL_int_01,1567.9561,[<laugh>],1568.4872
17732,1409,ATL_se0_ag2_m_02,1568.6367,"I live for movies like that, man, cause those where some of the dopest melodies are found,",1572.2547
17733,1410,ATL_int_01,1572.6929,Mm.,1573.4199
17734,1411,ATL_se0_ag2_m_02,1573.6829,"you know, some of the dopest ideas. I shouldn't be sharing my knowledge and my jewels",1577.4208
17735,1412,ATL_se0_ag2_m_02,1577.4208,(pause 0.50),1577.9196
17736,1413,ATL_se0_ag2_m_02,1577.9196,"of how I listen to music, but, you know what I'm saying, maybe it'll help [somebody else, open 'em up],",1581.8483
17737,1414,ATL_int_01,1580.8532,[<laugh>],1581.7864
17738,1415,ATL_se0_ag2_m_02,1582.1164,you know what I'm saying.,1582.783
17739,1416,ATL_int_01,1582.7936,"Nah, nah, definitely, definitely. I-",1584.7342
17740,1417,ATL_int_01,1584.7342,(pause 0.19),1584.925
17741,1418,ATL_int_01,1584.925,you'd be surprised. I feel like,1586.6109
17742,1419,ATL_int_01,1586.6109,(pause 0.68),1587.2915
17743,1420,ATL_int_01,1587.2915,that method is probably synonymous,1589.4621
17744,1421,ATL_se0_ag2_m_02,1589.5343,"Yeah, [like Japanese] [cartoons, kung fu movies] and shit.",1592.5233
17745,1422,ATL_int_01,1589.7752,[maybe not s-],1590.5604
17746,1423,ATL_int_01,1590.5604,(pause 0.70),1591.2601
17747,1424,ATL_int_01,1591.2601,[Mm-hm.],1591.8427
17748,1425,ATL_int_01,1592.6882,Mm-hm.,1593.2451
17749,1426,ATL_se0_ag2_m_02,1593.4822,"I'm into all that shit, man. Any-",1595.127
17750,1427,ATL_se0_ag2_m_02,1595.127,(pause 0.31),1595.4349
17751,1428,ATL_se0_ag2_m_02,1595.4349,I'm into anything animated except,1597.4044
17752,1429,ATL_se0_ag2_m_02,1597.4044,(pause 0.27),1597.6733
17753,1430,ATL_se0_ag2_m_02,1597.6733,porn.,1598.018
17754,1431,ATL_int_01,1598.4975,"Okay, okay.",1599.2399
17755,1432,ATL_se0_ag2_m_02,1599.3276,"Know what I'm [saying, I can't-]",1600.0391
17756,1433,ATL_int_01,1599.6679,[You rather],1600.2814
17757,1434,ATL_se0_ag2_m_02,1600.5753,"[yeah, I can't get with that sh-] yeah, yeah, yeah, yeah, yeah. I wanna see real titties, man, [you know what I'm saying.]",1604.7243
17758,1435,ATL_int_01,1600.6732,[porn be real.],1601.426
17759,1436,ATL_int_01,1601.426,(pause 2.68),1604.1108
17760,1437,ATL_int_01,1604.1108,[Okay.],1604.6315
17761,1438,ATL_int_01,1605.0904,Dang.,1605.5183
17762,1439,ATL_int_01,1605.5183,(pause 1.14),1606.6578
17763,1440,ATL_int_01,1606.6578,"Back in, um,",1607.3487
17764,1441,ATL_int_01,1607.3487,(pause 0.66),1608.0072
17765,1442,ATL_int_01,1608.0072,"wanna say in my day, they would probably make you feel lame for like-",1610.714
17766,1443,ATL_int_01,1610.714,(pause 0.29),1611.0028
17767,1444,ATL_int_01,1611.0028,liking po- cartoon porn out this [bitch.],1613.3126
17768,1445,ATL_se0_ag2_m_02,1613.0806,"[Yeah], hell [yeah.]",1614.2184
17769,1446,ATL_int_01,1614.1464,[<laugh>],1616.3428
17770,1447,ATL_se0_ag2_m_02,1615.0796,[It's just weird. It's like liking animal] porn. It's weird.,1617.3018
17771,1448,ATL_int_01,1617.5132,That's almost like rocking animal porn. Animal porno is on some,1620.8141
17772,1449,ATL_int_01,1620.8141,(pause 0.12),1620.9302
17773,1450,ATL_int_01,1620.9302,next level,1621.7396
17774,1451,ATL_se0_ag2_m_02,1621.9819,"Yeah, it's [some- it's] some out the box shit,",1623.7916
17775,1452,ATL_int_01,1622.2864,[shit.],1622.6659
17776,1453,ATL_int_01,1623.8999,[<laugh>],1625.4002
17777,1454,ATL_se0_ag2_m_02,1625.2558,[but] it's gonna happen.,1626.1
17778,1455,ATL_int_01,1626.1877,It's gonna happen. You gonna see it because you're not gonna get warned,1629.142
17779,1456,ATL_int_01,1629.142,(pause 0.21),1629.3482
17780,1457,ATL_int_01,1629.3482,when it comes on,1630.2453
17781,1458,ATL_int_01,1630.2453,(pause 0.46),1630.7093
17782,1459,ATL_int_01,1630.7093,at all.,1631.3074
17783,1460,ATL_int_01,1631.3074,(pause 1.39),1632.6981
17784,1461,ATL_int_01,1632.6981,"Now,",1633.1879
17785,1462,ATL_int_01,1633.1879,(pause 0.20),1633.389
17786,1463,ATL_int_01,1633.389,I got a story for you to read. I'm sorry,1635.4307
17787,1464,ATL_int_01,1635.4307,(pause 0.08),1635.5085
17788,1465,ATL_int_01,1635.5085,I'm making you do [this.],1636.7764
17789,1466,ATL_se0_ag2_m_02,1636.5804,"[Nah], it's cool.",1637.2648
17790,1467,ATL_int_01,1637.3524,You gonna hafta,1637.7089
17791,1468,ATL_int_01,1637.7089,(pause 0.06),1637.7734
17792,1469,ATL_int_01,1637.7734,try to make it out as best as you can.,1639.5643
17793,1470,ATL_int_01,1639.5643,(pause 0.64),1640.2036
17794,1471,ATL_int_01,1640.2036,I need you to,1640.8584
17795,1472,ATL_se0_ag2_m_02,1640.8996,[What?],1641.4977
17796,1473,ATL_int_01,1641.1677,[read that] passage out loud.,1643.1321
17797,1474,ATL_se0_ag2_m_02,1643.77,The entire passage?,1644.9777
17798,1475,ATL_int_01,1644.9857,The entire passage. It's really two of 'em.,1647.343
17799,1476,ATL_se0_ag2_m_02,1647.4616,"Bruh, this is [gonna] [kill me]",1649.0599
17800,1477,ATL_int_01,1648.0803,[This-],1648.2735
17801,1478,ATL_int_01,1648.2735,(pause 0.08),1648.3561
17802,1479,ATL_int_01,1648.3561,[the first one is] the long one,1649.9003
17803,1480,ATL_int_01,1650.3681,[pause],1651.0178
17804,1481,ATL_se0_ag2_m_02,1650.4403,[I hate public-],1651.1421
17805,1482,ATL_se0_ag2_m_02,1651.21,for [the record I hate] publicly reading. It's not that I can't.,1653.9042
