Word,File,WordStart,WordEnd,WordDur,CitePron,ActPron,S1,S1End,S1Dur,S2,S2End,S2Dur
took,s3501b.words,36.908676,37.090875,0.182199,tuhk,tuhk,t,37.000875,0.092199,uh,37.050875,0.05
time,s3501b.words,37.357504,37.575852000000005,0.21834800000000001,taym,taym,t,37.414112,0.056608000000000006,ay,37.519242999999996,0.10513099999999999
point,s3501b.words,38.039501,38.272676000000004,0.233175,poynt,poyn,p,38.110875,0.071374,oy,38.228198,0.117323
call,s3501b.words,59.607234999999996,59.853252000000005,0.246017,kaal,kaol,k,59.7515,0.144265,ao,59.804306000000004,0.05280599999999999
time,s3501b.words,61.793834,62.031333999999994,0.2375,taym,taym,t,61.915409999999994,0.121076,ay,61.954051,0.038641
time,s3501b.words,79.50621,79.779785,0.273575,taym,taym,t,79.633364,0.127154,ay,79.745106,0.11174200000000001
time,s3501b.words,82.934289,83.230983,0.296694,taym,taym,t,83.065297,0.13100799999999999,ay,83.188598,0.123301
time,s3501b.words,92.150638,92.43639,0.285752,taym,taym,t,92.28182,0.131182,ay,92.403849,0.122029
time,s3501b.words,112.209854,112.414065,0.204211,taym,taym,t,112.270995,0.061140999999999994,ay,112.37738,0.106385
two,s3501b.words,150.433795,150.549244,0.115449,tuw,tuw,t,150.498187,0.06439199999999999,uw,150.549244,0.051057
part,s3501b.words,154.583765,154.86225100000001,0.278486,paart,paart,p,154.701437,0.117672,aa,154.746806,0.045369
time,s3501b.words,154.86225100000001,155.20859,0.346339,taym,taym,t,154.965543,0.10329200000000001,ay,155.171121,0.205578
time,s3501b.words,155.76456299999998,156.031901,0.267338,taym,taym,t,155.885063,0.1205,ay,155.980255,0.095192
cut,s3501b.words,158.366128,158.555498,0.18937,kaht,kahtq,k,158.489675,0.123547,ah,158.539296,0.049621
part,s3501b.words,158.884875,159.162096,0.277221,paart,paart,p,159.030448,0.145573,aa,159.075006,0.044558
time,s3501b.words,159.162096,159.471975,0.309879,taym,taym,t,159.256275,0.094179,ay,159.37374499999999,0.11747
two,s3501b.words,171.73578600000002,171.94433600000002,0.20855,tuw,tuw,t,171.852373,0.11658699999999998,uw,171.94433600000002,0.091963
time,s3501b.words,202.39598,202.694625,0.298645,taym,taym,t,202.470699,0.07471900000000001,ay,202.63958300000002,0.16888399999999998
pass,s3501b.words,258.414478,258.752092,0.33761399999999997,paes,paes,p,258.535,0.120522,ae,258.665,0.13
took,s3501b.words,275.47371699999997,275.659014,0.185297,tuhk,tuhk,t,275.555674,0.081957,uh,275.614216,0.058542
took,s3501b.words,284.72839,284.94826,0.21986999999999998,tuhk,tuhk,t,284.806562,0.078172,uh,284.85209,0.045528
time,s3501b.words,294.602078,294.819873,0.217795,taym,taym,t,294.69311899999997,0.091041,ay,294.79085699999996,0.097738
took,s3501b.words,307.553958,307.761147,0.20718899999999998,tuhk,tuhk,t,307.650173,0.096215,uh,307.68733399999996,0.037161
part,s3501b.words,309.15698399999997,309.35868700000003,0.201703,paart,paart,p,309.252686,0.095702,aa,309.289338,0.036652
time,s3501b.words,309.35868700000003,309.58459300000004,0.225906,taym,taym,t,309.455375,0.096688,ay,309.523506,0.068131
part,s3501b.words,330.39331200000004,330.623843,0.23053099999999999,paart,pert,p,330.494341,0.101029,er,330.577001,0.08266
time,s3501b.words,330.623843,330.983312,0.359469,taym,taym,t,330.744165,0.120322,ay,330.896633,0.15246800000000002
kind,s3501b.words,375.492509,375.71409500000004,0.221586,kaynd,kaynx,k,375.61269100000004,0.120182,ay,375.686866,0.074175
kind,s3501b.words,375.492509,375.71409500000004,0.221586,kaynd,kaynx,k,375.61269100000004,0.120182,ay,375.686866,0.074175
kind,s3501b.words,388.89743799999997,389.11723900000004,0.21980100000000002,kaynd,kaynx,k,389.022408,0.12497,ay,389.099399,0.07699099999999999
kind,s3501b.words,388.89743799999997,389.11723900000004,0.21980100000000002,kaynd,kaynx,k,389.022408,0.12497,ay,389.099399,0.07699099999999999
pay,s3501b.words,400.386209,400.622818,0.236609,pey,pey,p,400.505453,0.119244,ey,400.622818,0.11736500000000001
kind,s3502a.words,32.554846000000005,32.710384999999995,0.155539,kaynd,kaynx,k,32.631721999999996,0.080451,ay,32.688931,0.057209
kind,s3502a.words,32.554846000000005,32.710384999999995,0.155539,kaynd,kaynx,k,32.631721999999996,0.080451,ay,32.688931,0.057209
told,s3502a.words,45.981065,46.215188,0.234123,towld,towld,t,46.067125,0.088499,ow,46.132225,0.0651
tend,s3502a.words,189.400475,189.575968,0.175493,tehnd,tehn,t,189.528759,0.12725799999999998,eh,189.565705,0.036946
point,s3502a.words,270.414437,270.64094900000003,0.226512,poynt,poyn,p,270.544437,0.13,oy,270.608569,0.06413200000000001
two,s3502a.words,307.007386,307.239542,0.232156,tuw,tuw,t,307.16781299999997,0.14915699999999998,uw,307.240565,0.072752
two,s3502a.words,318.276312,318.497658,0.22134600000000001,tuw,tuw,t,318.4145,0.138188,uw,318.495587,0.081087
point,s3502a.words,387.987252,388.305186,0.317934,poynt,poynt,p,388.1035,0.116248,oy,388.211979,0.10847899999999999
kind,s3502a.words,407.153619,407.27893,0.12531099999999998,kaynd,kaynx,k,407.211188,0.056534,ay,407.258218,0.04703
kind,s3502a.words,407.153619,407.27893,0.12531099999999998,kaynd,kaynx,k,407.211188,0.056534,ay,407.258218,0.04703
put,s3502a.words,408.021188,408.191188,0.17,puht,puhdx,p,408.131188,0.11,uh,408.161188,0.03
kind,s3502a.words,434.49101900000005,434.722687,0.23166799999999999,kaynd,kayn,k,434.63268700000003,0.139451,ay,434.66062800000003,0.027941000000000004
kind,s3502a.words,434.49101900000005,434.722687,0.23166799999999999,kaynd,kayn,k,434.63268700000003,0.139451,ay,434.66062800000003,0.027941000000000004
tend,s3502a.words,442.406121,442.62505300000004,0.21893200000000002,tehnd,tehn,t,442.510562,0.105549,eh,442.56812599999995,0.057564
time,s3502b.words,64.656451,64.997876,0.341425,taym,taym,t,64.738274,0.08182400000000001,ay+1,64.927211,0.188937
turn,s3502b.words,157.967267,158.117475,0.15020799999999998,tern,ternx,t,158.049358,0.082091,er,158.093896,0.044538
take,s3502b.words,198.231214,198.487966,0.256752,teyk,teyk,t,198.37007,0.138856,ey,198.447794,0.077724
time,s3502b.words,208.766907,209.078887,0.31198000000000004,taym,taym,t,208.899115,0.132208,ay+1,209.012783,0.113668
kind,s3502b.words,210.43646099999998,210.65009500000002,0.21363400000000002,kaynd,kaynx,k,210.565445,0.128984,ay+1,210.630747,0.065302
kind,s3502b.words,210.43646099999998,210.65009500000002,0.21363400000000002,kaynd,kaynx,k,210.565445,0.128984,ay+1,210.630747,0.065302
kind,s3502b.words,217.282365,217.474231,0.191866,kaynd,kaynx,k,217.399813,0.117448,ay,217.454077,0.054264
kind,s3502b.words,217.282365,217.474231,0.191866,kaynd,kaynx,k,217.399813,0.117448,ay,217.454077,0.054264
time,s3502b.words,238.31103599999997,238.584312,0.273276,taym,taym,t,238.42228500000002,0.111249,ay+1,238.53837099999998,0.116086
call,s3502b.words,239.44875,239.69440299999997,0.245653,kaal,kaol,k,239.61298100000002,0.164231,ao,239.668606,0.055625
time,s3502b.words,246.16464100000002,246.45404900000003,0.289408,taym,taym,t,246.28475699999998,0.12011600000000001,ay+1,246.39761800000002,0.11286099999999999
kind,s3502b.words,277.828687,278.148687,0.32,kaynd,kaynd,k,277.93647999999996,0.107793,ay+1,278.042938,0.106458
kind,s3502b.words,277.828687,278.148687,0.32,kaynd,kaynd,k,277.93647999999996,0.107793,ay+1,278.042938,0.106458
time,s3502b.words,370.157197,370.483242,0.326045,taym,taym,t,370.239563,0.082366,ay,370.36521899999997,0.125656
call,s3502b.words,371.874713,372.15817999999996,0.283467,kaal,kaol,k,372.023993,0.14928,ao,372.119382,0.095389
told,s3502b.words,374.831731,375.060768,0.229037,towld,towldx,t,374.9505,0.118769,ow+1,375.017116,0.066616
talk,s3504a.words,40.630126000000004,40.885085,0.254959,taok,taok,t,40.732937,0.10281099999999999,ao,40.842937,0.11
two,s3504a.words,54.89585400000001,55.139028,0.24317399999999997,tuw,tuw,t,55.062063,0.166209,uw,55.139028,0.07696499999999999
talk,s3504a.words,55.482063000000004,55.762063,0.28,taok,taok,t,55.618476,0.136413,ao,55.718504,0.10002799999999999
course,s3504a.words,59.838665,60.1145,0.275835,kaors,kaors,k,59.9545,0.115835,ao,60.00595500000001,0.051454999999999994
talk,s3504a.words,111.04153400000001,111.293493,0.251959,taok,taok,t,111.145744,0.10421,ao,111.254236,0.108492
talk,s3504a.words,114.75883799999998,115.03506599999999,0.27622800000000003,taok,taok,t,114.84206200000001,0.083224,ao,114.992954,0.150892
kind,s3504a.words,124.10425,124.436107,0.331857,kaynd,kaynd,k,124.20156200000001,0.097312,ay,124.36401599999999,0.162454
kind,s3504a.words,124.10425,124.436107,0.331857,kaynd,kaynd,k,124.20156200000001,0.097312,ay,124.36401599999999,0.162454
course,s3504a.words,134.579787,134.74220400000002,0.162417,kaors,kaors,k,134.609813,0.030026,ao,134.665831,0.056018
come,s3504a.words,184.32706299999998,184.505404,0.178341,kahm,kahm,k,184.394769,0.06770599999999999,ah,184.456154,0.061385
kind,s3504a.words,194.436059,194.656613,0.220554,kaynx,kaynx,k,194.5367,0.100641,ay,194.64091000000002,0.10421
kind,s3504a.words,194.436059,194.656613,0.220554,kaynx,kaynx,k,194.5367,0.100641,ay,194.64091000000002,0.10421
care,s3504a.words,254.501987,254.75602,0.254033,kehr,kehr,k,254.62625,0.12426300000000001,eh,254.720043,0.093793
kind,s3504a.words,266.246119,266.442362,0.196243,kaynx,kaynx,k,266.36425,0.118131,ay,266.414015,0.049765
kind,s3504a.words,266.246119,266.442362,0.196243,kaynx,kaynx,k,266.36425,0.118131,ay,266.414015,0.049765
kind,s3504a.words,285.300351,285.499871,0.19952,kaynd,kaynx,k,285.398472,0.098121,ay,285.464976,0.066504
kind,s3504a.words,285.300351,285.499871,0.19952,kaynd,kaynx,k,285.398472,0.098121,ay,285.464976,0.066504
type,s3504a.words,287.183437,287.436187,0.25275,tayp,tayp,t,287.239901,0.056692,ay,287.386187,0.146286
case,s3504a.words,309.500812,309.814542,0.31373,keys,keys,k,309.601937,0.101125,ey,309.720438,0.118501
two,s3504a.words,317.099563,317.288174,0.188611,tuw,tuw,t,317.194414,0.094851,uw,317.288174,0.09376
take,s3504a.words,328.31273799999997,328.527937,0.21519899999999997,teyk,teyk,t,328.427937,0.115199,ey,328.49793700000004,0.07
take,s3504a.words,357.702812,357.91281200000003,0.21,teyk,teyk,t,357.832812,0.13,ey,357.882812,0.05
time,s3504a.words,364.15896200000003,364.406445,0.24748299999999998,taym,taym,t,364.247271,0.088309,ay,364.366107,0.11883599999999998
kid,s3504a.words,374.164143,374.349495,0.185352,kihd,kihd,k,374.25681299999997,0.09267,ih,374.299344,0.042531
kid,s3504a.words,378.854813,379.264317,0.409504,kihd,kihd,k,379.004813,0.15,ih,379.11713599999996,0.112323
time,s3504a.words,391.427105,391.701844,0.274739,taym,taym,t,391.476165,0.04906,ay,391.620812,0.144647
told,s3504a.words,412.25189900000004,412.464495,0.212596,towl,towl,t,412.35002000000003,0.098121,ow,412.43287799999996,0.082858
time,s3504a.words,414.808813,415.048813,0.24,taym,taym,t,414.89247,0.08365700000000001,ay,415.011305,0.118835
time,s3504a.words,418.490812,418.85661,0.365798,taym,taym,t,418.62221,0.13139800000000001,ay,418.79882799999996,0.176618
came,s3601a.words,96.815,97.133398,0.318398,keym,keym,k,96.915616,0.100616,ey,97.05542700000001,0.139811
two,s3601a.words,98.445,98.84605400000001,0.401054,tuw,tuw,t,98.545,0.1,uw,98.84605400000001,0.301054
kind,s3601a.words,152.72075,152.912677,0.191927,kaynd,kaanx,k,152.80075,0.08,aa,152.860469,0.05971900000000001
kind,s3601a.words,152.72075,152.912677,0.191927,kaynd,kaanx,k,152.80075,0.08,aa,152.860469,0.05971900000000001
time,s3601a.words,165.928003,166.32368400000001,0.395681,taym,taym,t,165.991203,0.0632,ay,166.235757,0.244554
time,s3601a.words,338.761482,338.977307,0.215825,taym,taym,t,338.821994,0.060512,ay,338.947052,0.125058
take,s3601a.words,345.653779,345.89831200000003,0.244533,teyk,teyk,t,345.729419,0.07564,ey,345.816153,0.086734
care,s3601a.words,345.89831200000003,346.089465,0.191153,kehr,kehr,k,345.936169,0.039333,eh,346.02794500000005,0.091776
tend,s3601a.words,414.959519,415.204708,0.245189,tehnd,tehnd,t,415.055562,0.09604299999999999,eh,415.127873,0.072311
two,s3601a.words,426.70185,426.993313,0.291463,tuw,tuw,t,426.820936,0.11975999999999999,uw,426.993313,0.172377
kind,s3601a.words,427.32148499999994,427.453313,0.131828,kaynd,kaynx,k,427.38702,0.065535,ay,427.43334699999997,0.046327
kind,s3601a.words,427.32148499999994,427.453313,0.131828,kaynd,kaynx,k,427.38702,0.065535,ay,427.43334699999997,0.046327
cause,s3601a.words,494.368783,494.700568,0.331785,kaaz,kaoz,k,494.47265899999996,0.103876,ao,494.63855199999995,0.165893
time,s3601a.words,511.39909800000004,511.80529400000006,0.406196,taym,taym,t,511.523129,0.12403099999999999,ay,511.755681,0.232552
two,s3601a.words,524.335062,524.506067,0.171005,tuw,tuw,t,524.404071,0.0690090000001,uw,524.506067,0.101996
part,s3601a.words,533.7100889999999,534.044312,0.334223,paart,paardx,p,533.822798,0.11270899999999999,aa,533.9453070000001,0.12250899999999999
come,s3601a.words,578.684015,578.968688,0.284673,kahm,kahm,k,578.7954990000001,0.11148399999999999,ah,578.904532,0.10903299999999999
time,s3601a.words,584.876313,585.103434,0.22712100000000002,taym,taym,t,584.950297,0.07398400000000001,ay,585.055655,0.105358
two,s3601a.words,588.294809,588.438145,0.143336,tuw,tuw,t,588.34625,0.05021600000009999,uw,588.438145,0.0918949999999
time,s3601a.words,652.663819,652.979301,0.31548200000000004,taym,taym,t,652.754637,0.090818,ay,652.930544,0.17590699999999998
keep,s3601a.words,665.353916,665.5833610000001,0.22944499999999998,kiyp,kiyp,k,665.442313,0.088397,iy,665.517395,0.07508200000000001
keep,s3601a.words,665.926567,666.1129900000001,0.186423,kiyp,kiyp,k,665.987752,0.061185,iy,666.0728379999999,0.085086
came,s3601a.words,738.5497330000001,738.8580000000001,0.308267,keym,keym,k,738.622559,0.07361799999999999,ey,738.767411,0.144852
come,s3601a.words,741.39535,741.59245,0.1971,kahm,kahm,k,741.458679,0.063329,ah,741.537042,0.0783630000001
took,s3601a.words,746.763649,746.974199,0.21055,tuhk,tuhk,t,746.8507179999999,0.08706900000000001,uh,746.914041,0.063323
care,s3601a.words,746.974199,747.227492,0.253293,kehr,kehr,k,747.079813,0.10561400000000001,eh,747.167335,0.087522
care,s3601a.words,772.3462910000001,772.671656,0.325365,kehr,kehr,k,772.429649,0.0833580000001,eh,772.589642,0.159993
care,s3601a.words,775.366125,775.606642,0.240517,kehr,kehr,k,775.453371,0.0872459999999,eh,775.542107,0.088736
tend,s3601a.words,818.305792,818.489986,0.184194,tehnd,tehn,t,818.403875,0.098083,eh,818.460408,0.056533000000099996
kind,s3601a.words,824.184951,824.407772,0.222821,kaynd,kaynx,k,824.2786990000001,0.093748,ay,824.369729,0.09103
kind,s3601a.words,824.184951,824.407772,0.222821,kaynd,kaynx,k,824.2786990000001,0.093748,ay,824.369729,0.09103
keep,s3601a.words,833.2918,833.554892,0.263092,kiyp,kiyp,k,833.405716,0.113916,iy,833.495222,0.08950599999999999
time,s3601b.words,52.587313,52.94203,0.354717,taym,taym,t,52.704039,0.116726,ay,52.880828,0.176789
peace,s3601b.words,86.162174,86.499954,0.33778,piys,piys,p,86.30579200000001,0.143618,iy,86.431021,0.125229
came,s3601b.words,119.97766599999999,120.25575,0.278084,keym,keym,k,120.08575,0.10808399999999999,ey,120.19575,0.11
poor,s3601b.words,120.826699,121.080607,0.25390799999999997,powr,paor,p,120.93575,0.109051,ao,121.028357,0.09260700000000001
poor,s3601b.words,121.695748,122.060248,0.3645,powr,paor,p,121.81775,0.122002,ao,121.92775,0.11
kind,s3601b.words,128.26068700000002,128.462783,0.202096,kaynd,kaynx,k,128.36075,0.100063,ay,128.43291200000002,0.072162
kind,s3601b.words,128.26068700000002,128.462783,0.202096,kaynd,kaynx,k,128.36075,0.100063,ay,128.43291200000002,0.072162
kind,s3601b.words,180.306391,180.524679,0.218288,kaynd,kaynx,k,180.438375,0.131984,ay,180.495957,0.05758200000000001
kind,s3601b.words,180.306391,180.524679,0.218288,kaynd,kaynx,k,180.438375,0.131984,ay,180.495957,0.05758200000000001
kind,s3601b.words,185.239755,185.522381,0.28262600000000004,kaynd,kaynx,k,185.339708,0.099953,ay,185.495957,0.156249
kind,s3601b.words,185.239755,185.522381,0.28262600000000004,kaynd,kaynx,k,185.339708,0.099953,ay,185.495957,0.156249
care,s3601b.words,195.692421,196.032492,0.340071,kehr,kehr,k,195.822687,0.13026600000000002,eh,195.945176,0.12248900000000001
time,s3601b.words,240.20413900000003,240.47756299999998,0.273424,taym,taym,t,240.307563,0.103424,ay,240.44311299999998,0.13555
kind,s3601b.words,253.199244,253.44947799999997,0.250234,kaynd,kaynx,k,253.304563,0.10531900000000001,ay,253.4248,0.12023699999999998
kind,s3601b.words,253.199244,253.44947799999997,0.250234,kaynd,kaynx,k,253.304563,0.10531900000000001,ay,253.4248,0.12023699999999998
kid,s3602a.words,86.48875799999999,86.798139,0.309381,kihd,kihd,k,86.642563,0.153805,ih,86.741476,0.098913
cop,s3602a.words,91.710876,92.068995,0.358119,kaap,kaap,k,91.835535,0.12465899999999999,aa,91.98513299999999,0.149598
kid,s3602a.words,150.690398,151.238897,0.548499,kihd,kihd,k,150.84343700000002,0.153039,ih,151.02471,0.181273
kid,s3602a.words,164.314603,164.822305,0.5077020000000001,kihd,kihd,k,164.438129,0.123526,ih,164.63645,0.198321
poor,s3602a.words,183.706018,183.938338,0.23231999999999997,powr,paor,p,183.837477,0.131459,ao,183.896407,0.058929999999999996
kid,s3602a.words,183.938338,184.192197,0.253859,kihd,kihd,k,184.039206,0.100868,ih,184.123068,0.083862
care,s3602a.words,199.883487,200.452393,0.568906,kehr,kehr,k,200.044418,0.160931,eh,200.198542,0.154124
told,s3602a.words,251.465071,251.678125,0.213054,towld,towld,t,251.554938,0.089867,ow,251.59493799999998,0.04
put,s3602a.words,311.843345,312.038562,0.195217,puht,puhdx,p,311.948738,0.105393,uh,312.01187999999996,0.06314199999999999
two,s3602a.words,350.121132,350.311523,0.190391,tuw,tuw,t,350.245793,0.124661,uw,350.309257,0.06346399999999999
time,s3602a.words,367.320626,367.71387599999997,0.39325,taym,taym,t,367.433813,0.113187,ay,367.657213,0.2234
time,s3602a.words,369.909021,370.21387599999997,0.30485500000000004,taym,taym,t,369.98835,0.079329,ay,370.14822599999997,0.159876
key,s3602a.words,395.083548,395.465458,0.38190999999999997,kiy,kiy,k,395.20594,0.122392,iy,395.465458,0.25951799999999997
catch,s3602a.words,403.628424,403.931014,0.30259,kaech,kehch,k,403.753083,0.12465899999999999,eh,403.852913,0.09983
two,s3602a.words,404.208659,404.425118,0.216459,tuw,tuw,t,404.312919,0.105394,uw,404.425118,0.11219900000000001
case,s3602a.words,417.968863,418.204581,0.23571799999999998,keys,keys,k,418.0465,0.077637,ey,418.1565,0.11
tough,s3602a.words,498.173807,498.44775999999996,0.273953,tahf,tahf,t,498.281188,0.10738099999999999,ah,498.36118799999997,0.08
cause,s3602a.words,537.6510049999999,538.073978,0.42297299999999993,kaaz,kaoz,k,537.8240000000001,0.172995,ao,538.034,0.21
kid,s3602a.words,538.237706,538.464249,0.226543,kihd,kihd,k,538.354,0.12,ih,538.404,0.05
keep,s3602a.words,565.123579,565.3751639999999,0.251585,kiyp,kiyp,k,565.22104,0.09746100000010001,iy,565.2856360000001,0.0645959999999
time,s3602a.words,568.2638820000001,568.525666,0.261784,taym,taym,t,568.377209,0.113327,ay,568.478069,0.10086
time,s3602a.words,569.176164,569.469679,0.293515,taym,taym,t,569.28949,0.113326,ay,569.4345480000001,0.145058
time,s3602b.words,3.268875,3.608103,0.33922800000000003,taym,taym,t,3.3593019999999996,0.090427,ay,3.5579650000000003,0.198663
took,s3602b.words,30.480646000000004,30.726609000000003,0.24596300000000001,tuhk,tuhk,t,30.594167,0.113521,uh,30.670794,0.076627
tend,s3602b.words,106.753724,106.992797,0.239073,tehnd,tehn,t,106.86479299999999,0.11200999999999998,eh,106.952329,0.087536
come,s3602b.words,134.557313,134.761563,0.20425,kahm,kahm,k,134.646898,0.088543,ah,134.67293999999998,0.026042000000000003
time,s3602b.words,155.222084,155.44872900000001,0.22664499999999999,taym,taam,t,155.29662,0.075297,aa,155.419072,0.12245199999999999
kick,s3602b.words,167.678074,167.911264,0.23319,kihk,kihk,k,167.79175,0.113676,ih,167.853488,0.061738
come,s3602b.words,176.2585,176.4372,0.1787,kahm,kahm,k,176.323321,0.064821,ah,176.394322,0.071001
came,s3602b.words,176.909219,177.210626,0.30140700000000004,keym,keym,k,176.99901499999999,0.089796,ey,177.15076200000001,0.151747
take,s3602b.words,180.540885,180.759105,0.21821999999999997,teyk,teyg,t,180.631867,0.090293,ey,180.719214,0.08734700000000001
kick,s3602b.words,182.148938,182.43845100000001,0.289513,kihk,kihk,k,182.26831299999998,0.119375,ih,182.362108,0.093795
kind,s3602b.words,187.92768700000002,188.09790800000002,0.170221,kaynd,kaenx,k,187.988125,0.064937,ae,188.075899,0.087774
kind,s3602b.words,187.92768700000002,188.09790800000002,0.170221,kaynd,kaenx,k,187.988125,0.064937,ae,188.075899,0.087774
time,s3602b.words,195.63672,195.952609,0.315889,taym,taym,t,195.71375,0.074278,ay,195.893947,0.180197
kid,s3602b.words,236.156248,236.45104300000003,0.294795,kihd,kihd,k,236.29375,0.13646,ih,236.397918,0.10416800000000001
kid,s3602b.words,237.060416,237.37291000000002,0.312494,kihd,kihd,k,237.208938,0.150606,ih,237.328127,0.119189
two,s3602b.words,241.19374900000003,241.421877,0.22812800000000003,tuw,tuw,t,241.307292,0.11145999999999999,uw,241.42396000000002,0.11666800000000001
kill,s3602b.words,243.491687,244.02917000000002,0.537483,kihl,kihl,k,243.655207,0.146877,ih,243.78125,0.12604300000000002
kill,s3602b.words,245.28332799999998,245.511456,0.22812800000000003,kihl,kihl,k,245.397913,0.113543,ih,245.466664,0.06875099999999999
time,s3602b.words,282.652085,282.985412,0.333327,taym,taym,t,282.719794,0.067709,ay,282.942703,0.22290900000000002
time,s3602b.words,294.49886200000003,294.830287,0.331425,taym,taym,t,294.561936,0.063074,ay,294.77982799999995,0.217892
kid,s3602b.words,313.75322400000005,314.058654,0.30543000000000003,kihd,kihd,k,313.89675,0.144483,ih,314.010781,0.114031
kind,s3602b.words,348.14475,348.384838,0.24008800000000002,kaynd,kaenx,k,348.23355899999996,0.088809,ae,348.350369,0.11681
kind,s3602b.words,348.14475,348.384838,0.24008800000000002,kaynd,kaenx,k,348.23355899999996,0.088809,ae,348.350369,0.11681
push,s3602b.words,353.42487,353.705688,0.28081799999999996,puhsh,puhsh,p,353.546468,0.12078,uh,353.627852,0.081384
taught,s3602b.words,409.298923,409.583625,0.284702,taat,taodx,t,409.416633,0.11771,ao,409.556218,0.139585
two,s3602b.words,448.73291100000006,448.901663,0.16875199999999999,tuw,tuw,t,448.834996,0.10208500000000001,uw,448.901663,0.06666699999999999
tend,s3602b.words,452.431867,452.63187,0.200003,tehnd,tehn,t,452.528937,0.09707,eh,452.58603600000004,0.057099000000000004
kind,s3602b.words,473.422115,473.645025,0.22291,kaynd,kaenx,k,473.528,0.10796800000000001,ae,473.61794100000003,0.089941
kind,s3602b.words,473.422115,473.645025,0.22291,kaynd,kaenx,k,473.528,0.10796800000000001,ae,473.61794100000003,0.089941
time,s3603a.words,32.987738,33.639206,0.651468,taym,taym,t,33.069608,0.08187,ay,33.482825,0.413217
talk,s3603a.words,126.676226,126.94575,0.269524,taak,tao,t,126.76321899999999,0.0901,ao,126.93409799999999,0.170879
talk,s3603a.words,127.546819,127.75808799999999,0.211269,taak,taok,t,127.600672,0.053853,ao,127.729091,0.128419
talk,s3603a.words,129.486563,129.736022,0.24945900000000001,taak,taok,t,129.561129,0.07353,ao,129.685276,0.12414700000000001
cause,s3603a.words,149.872836,150.290527,0.417691,kaaz,kaoz,k,149.992411,0.119575,ao,150.217252,0.22484099999999999
cause,s3603a.words,156.71409599999998,157.019676,0.30558,kaaz,kaaz,k,156.795407,0.082333,aa,156.958356,0.162949
take,s3603a.words,193.438274,193.58740600000002,0.149132,teyk,teyk,t,193.47831299999999,0.041074,ey,193.539766,0.061453
kid,s3603a.words,257.050438,257.460974,0.41053599999999996,kihd,kihd,k,257.193781,0.143343,ih,257.387444,0.193663
came,s3603a.words,293.453313,293.798323,0.34501,keym,keym,k,293.573313,0.12,ey,293.691653,0.11834000000000001
came,s3603a.words,304.017975,304.352484,0.334509,keym,keym,k,304.158821,0.13981,ey,304.291382,0.13256099999999998
take,s3603a.words,340.1801,340.489754,0.309654,teyk,teyk,t,340.307483,0.11702699999999999,ey,340.420367,0.112884
keep,s3603a.words,342.41500099999996,342.6097,0.194699,kiyp,kiyp,k,342.523743,0.108742,iy,342.57656000000003,0.052816999999900006
time,s3603a.words,358.77475,359.076316,0.301566,taym,taym,t,358.865047,0.090297,ay,359.04939,0.184343
tend,s3603b.words,5.611761,5.782945,0.171184,tehnd,tehn,t,5.707312,0.095551,eh,5.758818,0.051505999999999996
come,s3603b.words,5.867312,6.117271,0.24995900000000001,kahm,kahm,k,5.978375,0.11106300000000001,ah,6.041444,0.063069
talk,s3603b.words,11.499546,11.88025,0.380704,taak,taok,t,11.67025,0.170704,ao,11.83025,0.16
tell,s3603b.words,14.837404000000001,15.045352,0.207948,tehl,tehl,t,14.954188,0.11678399999999999,eh,15.00629,0.052101999999999996
point,s3603b.words,40.983965000000005,41.271062,0.287097,poynt,poyrtqih,p,41.101062,0.117097,oy,41.159489,0.058427
kill,s3603b.words,46.165995,46.409625,0.24363,kihl,kihl,k,46.29657,0.130575,ih,46.375771,0.079201
ten,s3603b.words,88.584563,88.866322,0.28175900000000004,tehn,tehn,t,88.675607,0.091044,eh,88.799687,0.12408
tend,s3603b.words,98.99758299999999,99.284864,0.287281,tehnd,tehnx,t,99.165375,0.167792,eh,99.238073,0.072698
tend,s3603b.words,106.02743799999999,106.26543799999999,0.23800000000000002,tehnd,tehnd,t,106.135438,0.10800000000000001,eh,106.195438,0.06
come,s3603b.words,106.76742800000001,107.03243799999998,0.26500999999999997,kahm,kahm,k,106.879139,0.11171099999999999,ah,106.95441100000001,0.075272
kill,s3603b.words,110.46942800000001,110.83343799999999,0.36401,kihl,kihl,k,110.69343799999999,0.22401,ih,110.75343799999999,0.06
time,s3603b.words,110.83343799999999,111.17977900000001,0.346341,taym,taym,t,110.94379099999999,0.11035299999999999,ay,111.086197,0.142406
talk,s3603b.words,119.46943799999998,119.82176000000001,0.35232199999999997,taak,taok,t,119.56943799999999,0.1,ao,119.74943799999998,0.18
tend,s3603b.words,128.477437,128.756686,0.27924899999999997,tehnd,tehn,t,128.637437,0.16,eh,128.697437,0.06
talk,s3603b.words,128.86743700000002,129.19609599999998,0.32865900000000003,taak,taok,t,128.97843799999998,0.111001,ao,129.135064,0.156626
talk,s3603b.words,129.930505,130.230428,0.299923,taak,taok,t,130.013437,0.078863,ao,130.143437,0.13
pill,s3603b.words,149.550282,149.78143799999998,0.231156,pihl,pihl,p,149.66624099999999,0.11595899999999999,ih,149.725238,0.058997
take,s3603b.words,151.572428,151.802438,0.23001,teyk,teyk,t,151.672438,0.10001,ey,151.752477,0.080039
tell,s3603b.words,160.37638,160.644428,0.268048,tehl,tehl,t,160.482438,0.106058,eh,160.562438,0.08
