ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
76862,bacteria,NN,2,"0,1,1",{(bacteri)>a>},0,5,6520,11.66666667,61,89636,1,2.23E-05,0.000308976
76866,bacterium,NN,2,"0,1,1",{(bacteri)>ium>},50,5,6520,52.63157895,39,171985,3,0,0
76874,badly,RB,2,"0,1,1",{(bad)}>ly>,25,5,167575,2.692440456,2898,3857999,2,4.48E-05,0.026726402
76877,badness,NN,2,"0,1,1",{(bad)}>ness>,75,5,167575,11.91626409,1243,181553,4,0.000583852,0.016375715
76884,bagful,NN,2,"0,1,1",{(bag)}>ful>,48,26,30703,64.32748538,343,429561,3,5.82E-05,0.003862197
76885,baggage,NN,2,"0,1,1",{(bag)}>age>,8,26,30703,22.22222222,82,257400,3,1.94E-05,0.000772439
76887,baggy,JJ,2,"0,1,1",{(bag)}>y>,16,26,30703,17.42454728,2486,3870233,1,4.99E-05,0.029816159
76896,bailment,NN,2,"0,1,1",{(bail)}>ment>,100,2,3582,97.21254355,288,1423689,4,1.26E-05,0.002780782
76902,baker,NN,2,"0,1,1",{(bake)}>er>,0,5,20698,3.167619886,2274,4569119,2,3.55E-05,0.025027035
76903,bakery,NN,2,"0,1,1",{(bake)}>ory>,50,5,20698,33.23943662,356,725186,3,2.62E-05,0.00293527
76916,baldness,NN,2,"0,1,1",{(bald)}>ness>,28.57142857,8,5832,7.487922705,1243,181553,4,0.000583852,0.016375715
76917,baldy,NN|JJ,2,"0,1,1",{(bald)}>y>,42.85714286,8,5832,27.12273642,2486,3870233,1,4.99E-05,0.029816159
76919,baleful,JJ,2,"0,1,1",{(bale)}>ful>,50,3,1096,50.58479532,343,429561,3,5.82E-05,0.003862197
76922,Balinese,NN|JJ,2,"0,1,1",{(bali)}>ese>,100,2,670,76.92307692,14,93744,3,0,0
76941,ballistic,JJ,2,"0,1,1",{(ballist)>ic>},0,3,1660,15.49851925,1014,1472797,2,2.78E-05,0.006334003
76942,ballistics,NN,2,"0,1,1",{(ballist)>ics>},50,3,1660,60.60606061,34,144919,3,6.90E-06,0.000154488
76945,balloonist,NN,2,"0,1,1",{(balloon)}>ist>,100,2,5931,78.52494577,462,382916,3,6.27E-05,0.003707709
76957,balmy,JJ,2,"0,1,1",{(balm)}>y>,16.66666667,7,1814,27.12273642,2486,3870233,1,4.99E-05,0.029816159
76969,banality,NN,2,"0,1,1",{(banal)}>ity>,100,2,561,55.44041451,580,1647588,3,1.76E-05,0.004480148
76973,bandage,NN,2,"0,1,1",{(band)}>age>,20,21,86476,29.62962963,82,257400,3,1.94E-05,0.000772439
76974,bandaged,VB,2,"0,1,1",{(band)}>age>,20,21,86476,29.62962963,82,257400,3,1.94E-05,0.000772439
76975,bandages,NN,2,"0,1,1",{(band)}>age>,20,21,86476,29.62962963,82,257400,3,1.94E-05,0.000772439
76976,bandaging,VB|NN,2,"0,1,1",{(band)}>age>,20,21,86476,29.62962963,82,257400,3,1.94E-05,0.000772439
76986,arrival,NN,2,"0,1,1",{(arrive)}>al>,100,2,37242,8.951048951,1431,4704731,2,9.14E-06,0.006642979
76987,arrivals,NN,2,"0,1,1",{(arrive)}>al>,100,2,37242,8.951048951,1431,4704731,2,9.14E-06,0.006642979
76994,arrogantly,RB,2,"0,1,1",{(arrogant)}>ly>,100,2,4113,28.02899551,2898,3857999,2,4.48E-05,0.026726402
77007,arterial,JJ,2,"0,1,1",{(artery)}>al>,100,2,1078,53.00699301,1431,4704731,2,9.14E-06,0.006642979
77012,artful,JJ,2,"0,1,1",{(art)}>ful>,35.29411765,18,126557,30.11695906,343,429561,3,5.82E-05,0.003862197
77023,articulate,JJ,2,"0,1,1",{(articul)>ate>},0,7,3311,17.52136752,937,2569118,3,2.65E-05,0.010505175
77024,articulated,VB|JJ,2,"0,1,1",{(articul)>ate>},0,7,3311,17.52136752,937,2569118,3,2.65E-05,0.010505175
77029,artificial,JJ,2,"0,1,1",{(artifice)>al>},0,5,11672,6.223776224,1431,4704731,2,9.14E-06,0.006642979
77035,artist,NN,2,"0,1,1",{(art)}>ist>,5.882352941,18,126557,0,462,382916,3,6.27E-05,0.003707709
77036,artiste,NN,2,"0,1,1",{(art)>iste>},41.17647059,18,126557,0,1,232,4,0,0
77040,artists,NN,2,"0,1,1",{(art)}>ist>,5.882352941,18,126557,0,462,382916,3,6.27E-05,0.003707709
77041,artist's,encl,2,"0,1,1",{(art)}>ist>,5.882352941,18,126557,0,462,382916,3,6.27E-05,0.003707709
77042,artless,JJ,2,"0,1,1",{(art)}>less>,52.94117647,18,126557,56.67574932,368,158354,4,0.000119984,0.00293527
77045,arty,JJ,2,"0,1,1",{(art)}>y>,23.52941176,18,126557,17.94768612,2486,3870233,1,4.99E-05,0.029816159
77054,ascension,NN,2,"0,1,1",{(ascend)}>ion>,33.33333333,4,3577,36.29536921,1599,6530204,3,9.03E-06,0.009114784
77060,asceticism,NN,2,"0,1,1",{(ascetic)}>ism>,33.33333333,4,237,64.07407407,271,218200,3,5.50E-05,0.001853854
77071,ashen,JJ,2,"0,1,1",{(ash)}>en>,16.66666667,7,9789,37.43842365,204,655590,2,1.68E-05,0.001699367
77077,ashy,JJ,2,"0,1,1",{(ash)}>y>,83.33333333,7,9789,50.30181087,2486,3870233,1,4.99E-05,0.029816159
77079,Asian,JJ|NN,2,"0,1,1",{(asia)}>n>,0,2,34401,4.697986577,150,714837,1,1.12E-05,0.001235903
77080,Asians,NN,2,"0,1,1",{(asia)}>n>,0,2,34401,4.697986577,150,714837,1,1.12E-05,0.001235903
77101,asphyxiation,NN,2,"0,1,1",{(asphyxiate)}>ion>,0,2,311,58.13516896,1599,6530204,3,9.03E-06,0.009114784
77112,assailant,NN,2,"0,1,1",{(assail)}>ant>,0,3,809,36.50107991,464,1534593,3,7.82E-06,0.001853854
77113,assailants,NN,2,"0,1,1",{(assail)}>ant>,0,3,809,36.50107991,464,1534593,3,7.82E-06,0.001853854
77117,assassinate,VB,2,"0,1,1",{(assassin)}>ate>,100,3,14771,26.17521368,937,2569118,3,2.65E-05,0.010505175
77118,assassinated,VB,2,"0,1,1",{(assassin)}>ate>,100,3,14771,26.17521368,937,2569118,3,2.65E-05,0.010505175
77141,assertion,NN,2,"0,1,1",{(assert)}>ion>,0,8,18308,8.573216521,1599,6530204,3,9.03E-06,0.009114784
77142,assertions,NN,2,"0,1,1",{(assert)}>ion>,0,8,18308,8.573216521,1599,6530204,3,9.03E-06,0.009114784
77143,assertive,JJ,2,"0,1,1",{(assert)}>ive>,28.57142857,8,18308,29.53367876,580,1037354,3,1.74E-05,0.002780782
77150,assessment,NN,2,"0,1,1",{(assess)}>ment>,0,3,12432,11.8466899,288,1423689,4,1.26E-05,0.002780782
77151,assessments,NN,2,"0,1,1",{(assess)}>ment>,0,3,12432,11.8466899,288,1423689,4,1.26E-05,0.002780782
77152,assessor,NN,2,"0,1,1",{(assess)}>or>,100,3,12432,64.93055556,289,937614,2,9.60E-06,0.001390391
77153,assessors,NN,2,"0,1,1",{(assess)}>or>,100,3,12432,64.93055556,289,937614,2,9.60E-06,0.001390391
77154,assessor's,encl,2,"0,1,1",{(assess)}>or>,100,3,12432,64.93055556,289,937614,2,9.60E-06,0.001390391
77158,assiduous,JJ,2,"0,1,1",{(assidu)>ious>},50,3,126,54.22077922,617,450833,4,7.10E-05,0.004943612
77160,assignation,NN,2,"0,1,1",{(assign)}>ion>,100,6,33437,82.04005006,1599,6530204,3,9.03E-06,0.009114784
77162,assignee,NN,2,"0,1,1",{(assign)}>ee>,40,6,33437,34.04255319,48,130049,2,1.54E-05,0.000308976
77164,assignment,NN,2,"0,1,1",{(assign)}>ment>,20,6,33437,7.665505226,288,1423689,4,1.26E-05,0.002780782
77165,assignments,NN,2,"0,1,1",{(assign)}>ment>,20,6,33437,7.665505226,288,1423689,4,1.26E-05,0.002780782
77171,assistance,NN,2,"0,1,1",{(assist)}>ance>,33.33333333,4,57323,3.105590062,323,977837,4,7.16E-06,0.001081415
77172,assistant,NN,2,"0,1,1",{(assist)}>ant>,66.66666667,4,57323,4.319654428,464,1534593,3,7.82E-06,0.001853854
77173,assistants,NN,2,"0,1,1",{(assist)}>ant>,66.66666667,4,57323,4.319654428,464,1534593,3,7.82E-06,0.001853854
77204,Assyrian,NN|JJ,2,"0,1,1",{(assyria)}>n>,0,2,402,38.9261745,150,714837,1,1.12E-05,0.001235903
77209,asteroid,JJ,2,"0,1,1",{(astro)>oid>},5.555555556,19,27795,5.263157895,20,10578,3,9.45E-05,0.000154488
77212,asthmatic,JJ|NN,2,"0,1,1",{(asthma)}>ic>,50,3,1951,39.88153998,1014,1472797,2,2.78E-05,0.006334003
77217,astonishingly,RB,2,"0,1,1",{(astonish)}>ly>,100,3,3537,21.88470832,2898,3857999,2,4.48E-05,0.026726402
77218,astonishment,NN,2,"0,1,1",{(astonish)}>ment>,50,3,3537,37.63066202,288,1423689,4,1.26E-05,0.002780782
77222,astral,JJ,2,"0,1,1",{(astro)>al>},38.88888889,19,27795,21.60839161,1431,4704731,2,9.14E-06,0.006642979
77237,astuteness,NN,2,"0,1,1",{(astute)}>ness>,100,3,816,44.52495974,1243,181553,4,0.000583852,0.016375715
77244,asymptotic,JJ,2,"0,1,1",{(asymptote)}>ic>,0,2,366,41.26357354,1014,1472797,2,2.78E-05,0.006334003
77248,Athabascan,NN|JJ,2,"0,1,1",{(athabasca)}>n>,0,1,5,91.94630872,150,714837,1,1.12E-05,0.001235903
77260,athletic,JJ,2,"0,1,1",{(athlete)}>ic>,33.33333333,4,8640,7.6011846,1014,1472797,2,2.78E-05,0.006334003
77262,athletics,NN,2,"0,1,1",{(athlete)}>ics>,66.66666667,4,8640,36.36363636,34,144919,3,6.90E-06,0.000154488
77273,atomic,JJ,2,"0,1,1",{(atom)}>ic>,14.28571429,8,11292,5.528134255,1014,1472797,2,2.78E-05,0.006334003
77274,atomize,VB,2,"0,1,1",{(atom)}>ize>,42.85714286,8,11292,45.45454545,430,443161,3,0.00014893,0.0101962
77279,atonement,NN,2,"0,1,1",{(atone)}>ment>,0,2,841,38.32752613,288,1423689,4,1.26E-05,0.002780782
77282,atrociously,RB,2,"0,1,1",{(atrocious)}>ly>,100,2,708,38.41905419,2898,3857999,2,4.48E-05,0.026726402
77292,attachment,NN,2,"0,1,1",{(attach)}>ment>,50,3,36341,12.19512195,288,1423689,4,1.26E-05,0.002780782
77293,attachments,NN,2,"0,1,1",{(attach)}>ment>,50,3,36341,12.19512195,288,1423689,4,1.26E-05,0.002780782
77296,attacker,NN,2,"0,1,1",{(attack)}>er>,33.33333333,4,83438,7.567091949,2274,4569119,2,3.55E-05,0.025027035
77297,attackers,NN,2,"0,1,1",{(attack)}>er>,33.33333333,4,83438,7.567091949,2274,4569119,2,3.55E-05,0.025027035
77298,attacker's,encl,2,"0,1,1",{(attack)}>er>,33.33333333,4,83438,7.567091949,2274,4569119,2,3.55E-05,0.025027035
77302,attainable,JJ,2,"0,1,1",{(attain)}>able>,100,3,5517,25.60275545,872,1227992,4,3.18E-05,0.006025027
77305,attainment,NN,2,"0,1,1",{(attain)}>ment>,50,3,5517,38.67595819,288,1423689,4,1.26E-05,0.002780782
77306,attainments,NN,2,"0,1,1",{(attain)}>ment>,50,3,5517,38.67595819,288,1423689,4,1.26E-05,0.002780782
77313,attendance,NN,2,"0,1,1",{(attend)}>ance>,18.18181818,12,77400,12.73291925,323,977837,4,7.16E-06,0.001081415
77314,attendant,NN,2,"0,1,1",{(attend)}>ant>,27.27272727,12,77400,18.35853132,464,1534593,3,7.82E-06,0.001853854
77315,attendants,NN,2,"0,1,1",{(attend)}>ant>,27.27272727,12,77400,18.35853132,464,1534593,3,7.82E-06,0.001853854
77319,attention,NN,2,"0,1,1",{(attend)}>ion>,0,12,77400,1.877346683,1599,6530204,3,9.03E-06,0.009114784
77320,attentions,NN,2,"0,1,1",{(attend)}>ion>,0,12,77400,1.877346683,1599,6530204,3,9.03E-06,0.009114784
77321,attentive,JJ,2,"0,1,1",{(attend)}>ive>,45.45454545,12,77400,30.91537133,580,1037354,3,1.74E-05,0.002780782
77338,attraction,NN,2,"0,1,1",{(attract)}>ion>,33.33333333,7,32512,12.39048811,1599,6530204,3,9.03E-06,0.009114784
77339,attractions,NN,2,"0,1,1",{(attract)}>ion>,33.33333333,7,32512,12.39048811,1599,6530204,3,9.03E-06,0.009114784
77340,attractive,JJ,2,"0,1,1",{(attract)}>ive>,16.66666667,7,32512,3.799654577,580,1037354,3,1.74E-05,0.002780782
77354,auctioneer,NN,2,"0,1,1",{(auction)}>eer>,100,2,77033,11.76470588,18,164022,3,0,0
77355,auctioneer's,encl,2,"0,1,1",{(auction)}>eer>,100,2,77033,11.76470588,18,164022,3,0,0
77356,audacious,JJ,2,"0,1,1",{(audac)>ious>},50,3,605,39.44805195,617,450833,4,7.10E-05,0.004943612
77357,audacity,NN,2,"0,1,1",{(audac)>ity>},0,3,605,36.09671848,580,1647588,3,1.76E-05,0.004480148
77358,audible,JJ,2,"0,1,1",{(audio)>able>},46.15384615,14,75288,10.79219288,872,1227992,4,3.18E-05,0.006025027
77360,audience,NN,2,"0,1,1",{(audio)>ance>},7.692307692,14,75288,2.48447205,323,977837,4,7.16E-06,0.001081415
77361,audiences,NN,2,"0,1,1",{(audio)>ance>},7.692307692,14,75288,2.48447205,323,977837,4,7.16E-06,0.001081415
77364,audit,NN|VB,2,"0,1,1",{(audio)>it>},15.38461538,14,75288,7.692307692,27,111694,2,0,0
77374,anxieties,NN,2,"0,1,1",{(anxi)>ity>},0,3,6468,14.50777202,580,1647588,3,1.76E-05,0.004480148
77375,anxiety,NN,2,"0,1,1",{(anxi)>ity>},0,3,6468,14.50777202,580,1647588,3,1.76E-05,0.004480148
77376,anxious,JJ,2,"0,1,1",{(anxi)>ious>},50,3,6468,3.571428571,617,450833,4,7.10E-05,0.004943612
77395,apartment,NN,2,"0,1,1",{(apart)>ment>},100,2,32371,9.059233449,288,1423689,4,1.26E-05,0.002780782
77396,apartments,NN,2,"0,1,1",{(apart)>ment>},100,2,32371,9.059233449,288,1423689,4,1.26E-05,0.002780782
77405,aphorism,NN,2,"0,1,1",{(aphor)>ism>},0,2,221,40,271,218200,3,5.50E-05,0.001853854
77415,apocalyptic,JJ,2,"0,1,1",{(apocalypse)>ic>},50,3,2722,28.6278381,1014,1472797,2,2.78E-05,0.006334003
77417,apologetic,JJ,2,"0,1,1",{(apolog)>ic>},80,6,28305,33.95853899,1014,1472797,2,2.78E-05,0.006334003
77419,apologies,NN,2,"0,1,1",{(apolog)>y>},20,6,28305,1.891348089,2486,3870233,1,4.99E-05,0.029816159
77420,apologist,NN,2,"0,1,1",{(apolog)>ist>},60,6,28305,24.07809111,462,382916,3,6.27E-05,0.003707709
77421,apologize,VB,2,"0,1,1",{(apolog)>ize>},0,6,28305,0.932400932,430,443161,3,0.00014893,0.0101962
77422,apologized,VB,2,"0,1,1",{(apolog)>ize>},0,6,28305,0.932400932,430,443161,3,0.00014893,0.0101962
77423,apology,NN,2,"0,1,1",{(apolog)>y>},20,6,28305,1.891348089,2486,3870233,1,4.99E-05,0.029816159
77424,apoplexy,NN,2,"0,1,1",{(apoplex)>y>},0,1,45,40.0804829,2486,3870233,1,4.99E-05,0.029816159
77427,Apostolic,JJ,2,"0,1,1",{(apostle)>ic>},50,3,3107,31.39190523,1014,1472797,2,2.78E-05,0.006334003
77428,apostrophe,NN,2,"0,1,1",{(apostroph)>e>},0,2,643,33.33333333,7,3807,1,0,0
77431,Appalachian,NN|JJ,2,"0,1,1",{(appalachia)}>n>,0,1,995,27.51677852,150,714837,1,1.12E-05,0.001235903
77432,Appalachians,NN,2,"0,1,1",{(appalachia)}>n>,0,1,995,27.51677852,150,714837,1,1.12E-05,0.001235903
77435,appallingly,RB,2,"0,1,1",{(appall)}>ly>,100,2,2114,33.89713497,2898,3857999,2,4.48E-05,0.026726402
77440,apparent,JJ,2,"0,1,1",{(appar)>ant>},33.33333333,4,52807,6.26349892,464,1534593,3,7.82E-06,0.001853854
77442,apparition,NN,2,"0,1,1",{(appar)>ion>},66.66666667,4,52807,42.49061327,1599,6530204,3,9.03E-06,0.009114784
77448,appearance,NN,2,"0,1,1",{(appear)}>ance>,20,6,150702,4.347826087,323,977837,4,7.16E-06,0.001081415
77449,appearances,NN,2,"0,1,1",{(appear)}>ance>,20,6,150702,4.347826087,323,977837,4,7.16E-06,0.001081415
77455,appeasement,NN,2,"0,1,1",{(appease)}>ment>,33.33333333,4,1155,50.17421603,288,1423689,4,1.26E-05,0.002780782
77457,appellant,NN|minor,2,"0,1,1",{(appell)>ant>},50,3,1002,47.5161987,464,1534593,3,7.82E-06,0.001853854
77458,appellate,JJ|NN,2,"0,1,1",{(appell)>ate>},0,3,1002,39.42307692,937,2569118,3,2.65E-05,0.010505175
77469,appetizer,NN,2,"0,1,1",{(appetize)}>er>,0,3,453,28.28860537,2274,4569119,2,3.55E-05,0.025027035
77477,appliance,NN,2,"0,1,1",{(apply)}>ance>,50,3,91985,18.32298137,323,977837,4,7.16E-06,0.001081415
77478,appliances,NN,2,"0,1,1",{(apply)}>ance>,50,3,91985,18.32298137,323,977837,4,7.16E-06,0.001081415
77482,application,NN,2,"0,1,1",{(applicate)}>ion>,0,3,174069,0.125156446,1599,6530204,3,9.03E-06,0.009114784
77483,applications,NN,2,"0,1,1",{(applicate)}>ion>,0,3,174069,0.125156446,1599,6530204,3,9.03E-06,0.009114784
77484,applicator,NN,2,"0,1,1",{(applicate)}>or>,100,3,174069,70.83333333,289,937614,2,9.60E-06,0.001390391
77491,appointee,NN,2,"0,1,1",{(appoint)}>ee>,80,6,26535,29.78723404,48,130049,2,1.54E-05,0.000308976
77492,appointees,NN,2,"0,1,1",{(appoint)}>ee>,80,6,26535,29.78723404,48,130049,2,1.54E-05,0.000308976
77494,appointment,NN,2,"0,1,1",{(appoint)}>ment>,40,6,26535,12.54355401,288,1423689,4,1.26E-05,0.002780782
77495,appointments,NN,2,"0,1,1",{(appoint)}>ment>,40,6,26535,12.54355401,288,1423689,4,1.26E-05,0.002780782
77501,appraisal,NN,2,"0,1,1",{(appraise)}>al>,0,4,1844,28.67132867,1431,4704731,2,9.14E-06,0.006642979
77502,appraisals,NN,2,"0,1,1",{(appraise)}>al>,0,4,1844,28.67132867,1431,4704731,2,9.14E-06,0.006642979
77505,appraisers,NN,2,"0,1,1",{(appraise)}>er>,66.66666667,4,1844,35.59172899,2274,4569119,2,3.55E-05,0.025027035
77527,apprenticeship,NN,2,"0,1,1",{(apprentice)}>ship>,100,2,3288,30.66666667,76,164220,4,1.22E-05,0.000308976
77530,approachable,JJ,2,"0,1,1",{(approach)}>able>,50,3,51314,39.83926521,872,1227992,4,3.18E-05,0.006025027
77547,approval,NN,2,"0,1,1",{(approve)}>al>,20,6,30499,6.293706294,1431,4704731,2,9.14E-06,0.006642979
77552,approvingly,RB,2,"0,1,1",{(approve)}>ly>,80,6,30499,33.89713497,2898,3857999,2,4.48E-05,0.026726402
77562,aptitude,NN,2,"0,1,1",{(apt)}>itude>,28.57142857,8,5446,19.35483871,32,16660,5,0.000120048,0.000308976
77563,aptitudes,NN,2,"0,1,1",{(apt)}>itude>,28.57142857,8,5446,19.35483871,32,16660,5,0.000120048,0.000308976
77564,aptly,RB,2,"0,1,1",{(apt)}>ly>,14.28571429,8,5446,13.56575768,2898,3857999,2,4.48E-05,0.026726402
77565,aptness,NN,2,"0,1,1",{(apt)}>ness>,42.85714286,8,5446,41.06280193,1243,181553,4,0.000583852,0.016375715
77570,aquarium,NN,2,"0,1,1",{(aqua)>ium>},0,13,6792,23.68421053,39,171985,3,0,0
77571,Aquarius,JJ|NN,2,"0,1,1",{(aqua)>ius>},16.66666667,13,6792,0,1,935,3,0.001069519,0.000154488
77572,aquatic,JJ,2,"0,1,1",{(aqua)>ic>},8.333333333,13,6792,14.80750247,1014,1472797,2,2.78E-05,0.006334003
77579,arabesque,NN,2,"0,1,1",{(arab)}>esque>,80,6,27071,16.66666667,7,430,5,0.002325581,0.000154488
77580,Arabia,NN,2,"0,1,1",{(arab)>ia>},60,6,27071,11.11111111,46,69613,2,0,0
77583,Arabic,NN|JJ,2,"0,1,1",{(arab)}>ic>,40,6,27071,6.712734452,1014,1472797,2,2.78E-05,0.006334003
77588,arbitrary,JJ,2,"0,1,1",{(arbiter)>ory>},0,7,12245,5.352112676,356,725186,3,2.62E-05,0.00293527
77589,arbitrate,VB,2,"0,1,1",{(arbiter)>ate>},83.33333333,7,12245,54.38034188,937,2569118,3,2.65E-05,0.010505175
77590,arbitrated,VB,2,"0,1,1",{(arbiter)>ate>},83.33333333,7,12245,54.38034188,937,2569118,3,2.65E-05,0.010505175
77594,arboreal,JJ,2,"0,1,1",{(arbor)>al>},66.66666667,4,4372,67.13286713,1431,4704731,2,9.14E-06,0.006642979
77595,arboretum,NN,2,"0,1,1",{(arbor)>etum>},33.33333333,4,4372,0,1,545,4,0.001834862,0.000154488
77606,archaic,JJ,2,"0,1,1",{(archaeo)>ic>},16.66666667,7,7324,13.03060217,1014,1472797,2,2.78E-05,0.006334003
77607,archaism,NN,2,"0,1,1",{(archaeo)>ism>},66.66666667,7,7324,69.62962963,271,218200,3,5.50E-05,0.001853854
77618,archery,NN,2,"0,1,1",{(archer)}>y>,100,2,9209,11.54929577,2486,3870233,1,4.99E-05,0.029816159
77625,architectonic,JJ,2,"0,1,1",{(architect)>ic>},100,5,30688,81.93484699,1014,1472797,2,2.78E-05,0.006334003
77630,architecture,NN,2,"0,1,1",{(architect)}>ure>,0,5,30688,9.278350515,98,541479,3,3.69E-06,0.000308976
77631,architectures,NN,2,"0,1,1",{(architect)}>ure>,0,5,30688,9.278350515,98,541479,3,3.69E-06,0.000308976
77651,Argentinian,JJ,2,"0,1,1",{(argentine)}>ian>,100,2,803,52.60115607,174,394113,3,2.79E-05,0.001699367
77655,arguable,JJ,2,"0,1,1",{(argue)}>able>,66.66666667,7,113797,21.4695752,872,1227992,4,3.18E-05,0.006025027
77660,argument,NN,2,"0,1,1",{(argue)}>ment>,0,7,113797,1.742160279,288,1423689,4,1.26E-05,0.002780782
77661,arguments,NN,2,"0,1,1",{(argue)}>ment>,0,7,113797,1.742160279,288,1423689,4,1.26E-05,0.002780782
77666,Arianism,NN,2,"0,1,1",{(ariane)}>ism>,0,1,36,71.11111111,271,218200,3,5.50E-05,0.001853854
77688,arithmetical,JJ,2,"0,1,1",{(arithmetic)}>al>,33.33333333,4,3408,65.1048951,1431,4704731,2,9.14E-06,0.006642979
77701,armament,NN,2,"0,1,1",{(arm)}>ment>,33.33333333,22,91824,31.35888502,288,1423689,4,1.26E-05,0.002780782
77702,armaments,NN,2,"0,1,1",{(arm)}>ment>,33.33333333,22,91824,31.35888502,288,1423689,4,1.26E-05,0.002780782
77705,Armenian,JJ|NN,2,"0,1,1",{(armenia)}>n>,0,1,4110,14.09395973,150,714837,1,1.12E-05,0.001235903
77706,armful,NN,2,"0,1,1",{(arm)}>ful>,85.71428571,22,91824,58.1871345,343,429561,3,5.82E-05,0.003862197
77714,armory,NN,2,"0,1,1",{(armor)}>y>,33.33333333,4,19441,9.778672032,2486,3870233,1,4.99E-05,0.029816159
77715,armory's,encl,2,"0,1,1",{(armor)}>y>,33.33333333,4,19441,9.778672032,2486,3870233,1,4.99E-05,0.029816159
77727,aromatic,JJ,2,"0,1,1",{(aroma)}>ic>,33.33333333,4,1207,33.36623889,1014,1472797,2,2.78E-05,0.006334003
77730,arousal,JJ,2,"0,1,1",{(arouse)}>al>,100,2,3845,28.81118881,1431,4704731,2,9.14E-06,0.006642979
77739,arraignment,NN,2,"0,1,1",{(arraign)}>ment>,100,2,402,51.56794425,288,1423689,4,1.26E-05,0.002780782
77742,arrangement,NN,2,"0,1,1",{(arrange)}>ment>,12.5,9,31483,7.317073171,288,1423689,4,1.26E-05,0.002780782
77743,arrangements,NN,2,"0,1,1",{(arrange)}>ment>,12.5,9,31483,7.317073171,288,1423689,4,1.26E-05,0.002780782
77747,ambiguities,NN,2,"0,1,1",{(ambigu)>ity>},20,6,4939,19.68911917,580,1647588,3,1.76E-05,0.004480148
77748,ambiguity,NN,2,"0,1,1",{(ambigu)>ity>},20,6,4939,19.68911917,580,1647588,3,1.76E-05,0.004480148
77749,ambiguous,JJ,2,"0,1,1",{(ambigu)>ious>},0,6,4939,3.733766234,617,450833,4,7.10E-05,0.004943612
77750,ambition,NN,2,"0,1,1",{(ambit)>ion>},0,5,3990,25.09386733,1599,6530204,3,9.03E-06,0.009114784
77751,ambitions,NN,2,"0,1,1",{(ambit)>ion>},0,5,3990,25.09386733,1599,6530204,3,9.03E-06,0.009114784
77752,ambitious,JJ,2,"0,1,1",{(ambit)>ious>},25,5,3990,5.519480519,617,450833,4,7.10E-05,0.004943612
77761,ambrosial,JJ,2,"0,1,1",{(ambrosia)}>al>,100,2,493,86.08391608,1431,4704731,2,9.14E-06,0.006642979
77762,ambulance,NN,2,"0,1,1",{(amble)>ance>},0,13,3144,21.11801242,323,977837,4,7.16E-06,0.001081415
77763,ambulances,NN,2,"0,1,1",{(amble)>ance>},0,13,3144,21.11801242,323,977837,4,7.16E-06,0.001081415
77774,amendable,JJ,2,"0,1,1",{(amend)}>able>,100,3,38274,64.29391504,872,1227992,4,3.18E-05,0.006025027
77777,amendment,NN,2,"0,1,1",{(amend)}>ment>,0,3,38274,3.484320557,288,1423689,4,1.26E-05,0.002780782
77778,amendments,NN,2,"0,1,1",{(amend)}>ment>,0,3,38274,3.484320557,288,1423689,4,1.26E-05,0.002780782
77779,amendment's,encl,2,"0,1,1",{(amend)}>ment>,0,3,38274,3.484320557,288,1423689,4,1.26E-05,0.002780782
77782,American,JJ|NN,2,"0,1,1",{(america)}>n>,0,6,237016,0.67114094,150,714837,1,1.12E-05,0.001235903
77783,Americana,NN,2,"0,1,1",{(america)}>na>,40,6,237016,0,1,640,2,0,0
77785,Americans,NN,2,"0,1,1",{(america)}>n>,0,6,237016,0.67114094,150,714837,1,1.12E-05,0.001235903
77786,American's,encl,2,"0,1,1",{(america)}>n>,0,6,237016,0.67114094,150,714837,1,1.12E-05,0.001235903
77792,amicably,RB,2,"0,1,1",{(amicable)}>y>,50,3,269,33.52112676,2486,3870233,1,4.99E-05,0.029816159
77809,amongst,minor,2,"0,1,1",{(among)>est>},100,2,67315,1.402524544,714,287086,3,0.000261246,0.01158659
77829,amphibian,NN,2,"0,1,1",{(amphibio)>ian>},0,3,1020,27.16763006,174,394113,3,2.79E-05,0.001699367
77830,amphibious,JJ,2,"0,1,1",{(amphibio)>ious>},50,3,1020,20.94155844,617,450833,4,7.10E-05,0.004943612
77831,amusement,NN,2,"0,1,1",{(amuse)}>ment>,33.33333333,4,11243,21.95121951,288,1423689,4,1.26E-05,0.002780782
77832,amusements,NN,2,"0,1,1",{(amuse)}>ment>,33.33333333,4,11243,21.95121951,288,1423689,4,1.26E-05,0.002780782
77836,amplified,VB,2,"0,1,1",{(ample)>ify>},28.57142857,8,11343,19.73684211,153,351545,3,3.98E-05,0.00216283
77839,amplify,VB,2,"0,1,1",{(ample)>ify>},28.57142857,8,11343,19.73684211,153,351545,3,3.98E-05,0.00216283
77840,amplifying,VB,2,"0,1,1",{(ample)>ify>},28.57142857,8,11343,19.73684211,153,351545,3,3.98E-05,0.00216283
77841,amplitude,NN,2,"0,1,1",{(ample)>itude>},42.85714286,8,11343,9.677419355,32,16660,5,0.000120048,0.000308976
